Metric_id,Country or Area,M49 code,ISO-alpha3 code,Year_id,Year,Value_id,Value,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
T000005773,Malta,470,MLT,2008,01/01/2008,5863,1.10E-06,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005774,Malta,470,MLT,2007,01/01/2007,5864,1.10E-06,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005775,Monaco,492,MCO,2017,01/01/2017,5865,0.00834435,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005776,Monaco,492,MCO,2016,01/01/2016,5866,0.007947,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005777,Monaco,492,MCO,2014,01/01/2014,5867,0.0095364,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005778,Monaco,492,MCO,2013,01/01/2013,5868,0.02845026,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005779,Monaco,492,MCO,2011,01/01/2011,5869,0.03003966,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005780,Monaco,492,MCO,2010,01/01/2010,5870,0.03003966,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005781,Monaco,492,MCO,2009,01/01/2009,5871,0.1088739,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005782,Monaco,492,MCO,2008,01/01/2008,5872,0.02002644,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005783,Monaco,492,MCO,2007,01/01/2007,5873,0.0799998,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005784,Monaco,492,MCO,2006,01/01/2006,5874,0.09001302,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005785,Monaco,492,MCO,2005,01/01/2005,5875,0.03994692,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005786,Monaco,492,MCO,2003,01/01/2003,5876,0.03994692,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005787,Monaco,492,MCO,2002,01/01/2002,5877,0.034437,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005788,Monaco,492,MCO,2001,01/01/2001,5878,0.04037076,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005789,Netherlands,528,NLD,2019,01/01/2019,5879,117.3174465,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005790,Netherlands,528,NLD,2018,01/01/2018,5880,163.00894,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005791,Netherlands,528,NLD,2017,01/01/2017,5881,77.02863,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005792,Netherlands,528,NLD,2016,01/01/2016,5882,151.81216,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005793,Netherlands,528,NLD,2015,01/01/2015,5883,104.22033,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005794,Netherlands,528,NLD,2014,01/01/2014,5884,93.21027104,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005795,Netherlands,528,NLD,2013,01/01/2013,5885,143.7572144,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005796,Netherlands,528,NLD,2012,01/01/2012,5886,188.4483074,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005797,Netherlands,528,NLD,2011,01/01/2011,5887,275.1953908,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005798,Netherlands,528,NLD,2010,01/01/2010,5888,313.7722314,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005799,Netherlands,528,NLD,2009,01/01/2009,5889,308.3833286,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005800,Netherlands,528,NLD,2008,01/01/2008,5890,328.2678174,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005801,Netherlands,528,NLD,2007,01/01/2007,5891,426.889116,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005802,Netherlands,528,NLD,2006,01/01/2006,5892,351.240524,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005803,Netherlands,528,NLD,2005,01/01/2005,5893,365.9850305,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005804,Netherlands,528,NLD,2004,01/01/2004,5894,370.4792023,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005805,Netherlands,528,NLD,2003,01/01/2003,5895,764.4351328,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005806,Netherlands,528,NLD,2002,01/01/2002,5896,2613.010215,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005807,Netherlands,528,NLD,2001,01/01/2001,5897,1791.816539,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005808,Netherlands,528,NLD,2000,01/01/2000,5898,1902.813205,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005809,Netherlands,528,NLD,1999,01/01/1999,5899,1766.135456,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005810,Netherlands,528,NLD,1998,01/01/1998,5900,2174.664598,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005811,Netherlands,528,NLD,1997,01/01/1997,5901,2764.936506,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005812,Netherlands,528,NLD,1996,01/01/1996,5902,2535.611989,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005813,Netherlands,528,NLD,1995,01/01/1995,5903,2279.922693,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005814,Netherlands,528,NLD,1994,01/01/1994,5904,2340.78523,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005815,Netherlands,528,NLD,1993,01/01/1993,5905,2432.351108,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005816,Netherlands,528,NLD,1992,01/01/1992,5906,2402.657688,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005817,Netherlands,528,NLD,1991,01/01/1991,5907,2639.585264,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005818,Netherlands,528,NLD,1990,01/01/1990,5908,2662.850322,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005819,New Zealand,554,NZL,2019,01/01/2019,5909,89.1316139,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005820,New Zealand,554,NZL,2018,01/01/2018,5910,72.39616489,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005821,New Zealand,554,NZL,2017,01/01/2017,5911,60.45772345,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005822,New Zealand,554,NZL,2016,01/01/2016,5912,48.69141623,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005823,New Zealand,554,NZL,2015,01/01/2015,5913,58.58521329,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005824,New Zealand,554,NZL,2014,01/01/2014,5914,73.40978814,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005825,New Zealand,554,NZL,2013,01/01/2013,5915,48.12525495,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005826,New Zealand,554,NZL,2012,01/01/2012,5916,47.46160676,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005827,New Zealand,554,NZL,2011,01/01/2011,5917,35.15173296,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005828,New Zealand,554,NZL,2010,01/01/2010,5918,47.56155,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005829,New Zealand,554,NZL,2009,01/01/2009,5919,53.85797,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005830,New Zealand,554,NZL,2008,01/01/2008,5920,45.46747,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005831,New Zealand,554,NZL,2007,01/01/2007,5921,48.40546,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005832,New Zealand,554,NZL,2006,01/01/2006,5922,106.73165,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005833,New Zealand,554,NZL,2005,01/01/2005,5923,69.3798,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005834,New Zealand,554,NZL,2004,01/01/2004,5924,99.11525,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005835,New Zealand,554,NZL,2003,01/01/2003,5925,126.813,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005836,New Zealand,554,NZL,2002,01/01/2002,5926,84.48445,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005837,New Zealand,554,NZL,2001,01/01/2001,5927,70.6103,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005838,New Zealand,554,NZL,2000,01/01/2000,5928,67.6097,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005839,New Zealand,554,NZL,1999,01/01/1999,5929,68.6666,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005840,New Zealand,554,NZL,1998,01/01/1998,5930,151.3829,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005841,New Zealand,554,NZL,1997,01/01/1997,5931,201.10572,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005842,New Zealand,554,NZL,1996,01/01/1996,5932,278.981,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005843,New Zealand,554,NZL,1995,01/01/1995,5933,153.277,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005844,New Zealand,554,NZL,1994,01/01/1994,5934,186.178,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005845,New Zealand,554,NZL,1993,01/01/1993,5935,210.157,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005846,New Zealand,554,NZL,1992,01/01/1992,5936,461.879,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005847,New Zealand,554,NZL,1991,01/01/1991,5937,903.789872,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005848,New Zealand,554,NZL,1990,01/01/1990,5938,909.949348,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005849,Norway,578,NOR,2019,01/01/2019,5939,175.1052493,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005850,Norway,578,NOR,2018,01/01/2018,5940,148.1181904,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005851,Norway,578,NOR,2017,01/01/2017,5941,130.9962704,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005852,Norway,578,NOR,2016,01/01/2016,5942,186.2127602,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005853,Norway,578,NOR,2015,01/01/2015,5943,146.4315568,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005854,Norway,578,NOR,2014,01/01/2014,5944,178.9640962,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005855,Norway,578,NOR,2013,01/01/2013,5945,181.0648799,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005856,Norway,578,NOR,2012,01/01/2012,5946,200.4872344,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005857,Norway,578,NOR,2011,01/01/2011,5947,262.6087914,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005858,Norway,578,NOR,2010,01/01/2010,5948,238.352741,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005859,Norway,578,NOR,2009,01/01/2009,5949,438.34656,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005860,Norway,578,NOR,2008,01/01/2008,5950,895.99086,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005861,Norway,578,NOR,2007,01/01/2007,5951,951.1920322,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005862,Norway,578,NOR,2006,01/01/2006,5952,859.0759407,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005863,Norway,578,NOR,2005,01/01/2005,5953,955.3184481,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005864,Norway,578,NOR,2004,01/01/2004,5954,1016.745293,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005865,Norway,578,NOR,2003,01/01/2003,5955,1051.105891,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005866,Norway,578,NOR,2002,01/01/2002,5956,1658.785377,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005867,Norway,578,NOR,2001,01/01/2001,5957,1531.26415,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005868,Norway,578,NOR,2000,01/01/2000,5958,1518.450246,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005869,Norway,578,NOR,1999,01/01/1999,5959,1599.966364,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005870,Norway,578,NOR,1998,01/01/1998,5960,1711.979624,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005871,Norway,578,NOR,1997,01/01/1997,5961,1882.703298,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005872,Norway,578,NOR,1996,01/01/1996,5962,2107.619634,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005873,Norway,578,NOR,1995,01/01/1995,5963,2314.048487,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005874,Norway,578,NOR,1994,01/01/1994,5964,2342.5302,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005875,Norway,578,NOR,1993,01/01/1993,5965,2648.270618,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005876,Norway,578,NOR,1992,01/01/1992,5966,2637.223975,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005877,Norway,578,NOR,1991,01/01/1991,5967,3456.701434,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005878,Norway,578,NOR,1990,01/01/1990,5968,3894.799175,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005879,Poland,616,POL,2019,01/01/2019,5969,10.75808423,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005880,Poland,616,POL,2018,01/01/2018,5970,11.32429919,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005881,Poland,616,POL,2017,01/01/2017,5971,11.92031494,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005882,Poland,616,POL,2016,01/01/2016,5972,12.54769994,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005883,Poland,616,POL,2015,01/01/2015,5973,13.2081052,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005884,Poland,616,POL,2014,01/01/2014,5974,13.90326863,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005885,Poland,616,POL,2013,01/01/2013,5975,14.63501961,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005886,Poland,616,POL,2012,01/01/2012,5976,15.4052838,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005887,Poland,616,POL,2011,01/01/2011,5977,16.21608821,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005888,Poland,616,POL,2010,01/01/2010,5978,17.06956654,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005889,Poland,616,POL,2009,01/01/2009,5979,17.96796477,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005890,Poland,616,POL,2008,01/01/2008,5980,163.1163522,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005891,Poland,616,POL,2007,01/01/2007,5981,184.629757,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005892,Poland,616,POL,2006,01/01/2006,5982,193.5774317,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005893,Poland,616,POL,2005,01/01/2005,5983,187.4070334,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005894,Poland,616,POL,2004,01/01/2004,5984,205.0744019,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005895,Poland,616,POL,2003,01/01/2003,5985,201.0783535,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005896,Poland,616,POL,2002,01/01/2002,5986,207.3302985,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005897,Poland,616,POL,2001,01/01/2001,5987,197.3434439,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005898,Poland,616,POL,2000,01/01/2000,5988,176.6802756,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005899,Poland,616,POL,1999,01/01/1999,5989,168.7133357,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005900,Poland,616,POL,1998,01/01/1998,5990,174.8581152,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005901,Poland,616,POL,1997,01/01/1997,5991,173.3610481,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005902,Poland,616,POL,1996,01/01/1996,5992,161.0741859,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005903,Poland,616,POL,1995,01/01/1995,5993,171.9693634,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005904,Poland,616,POL,1994,01/01/1994,5994,152.7783378,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005905,Poland,616,POL,1993,01/01/1993,5995,144.8569095,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005906,Poland,616,POL,1992,01/01/1992,5996,134.6303364,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005907,Poland,616,POL,1991,01/01/1991,5997,141.3112449,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005908,Poland,616,POL,1990,01/01/1990,5998,141.8697874,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005909,Portugal,620,PRT,2019,01/01/2019,5999,21.32457473,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005910,Portugal,620,PRT,2018,01/01/2018,6000,19.08100044,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005911,Portugal,620,PRT,2017,01/01/2017,6001,17.02162554,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005912,Portugal,620,PRT,2016,01/01/2016,6002,15.39823292,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005913,Portugal,620,PRT,2015,01/01/2015,6003,13.96195081,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005914,Portugal,620,PRT,2014,01/01/2014,6004,12.64725271,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005915,Portugal,620,PRT,2013,01/01/2013,6005,11.40416569,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005916,Portugal,620,PRT,2012,01/01/2012,6006,10.21556395,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005917,Portugal,620,PRT,2011,01/01/2011,6007,9.073090239,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005918,Portugal,620,PRT,2010,01/01/2010,6008,7.950379831,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005919,Portugal,620,PRT,2009,01/01/2009,6009,6.625664115,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005920,Portugal,620,PRT,2008,01/01/2008,6010,5.592292545,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005921,Portugal,620,PRT,2007,01/01/2007,6011,4.750325018,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005922,Portugal,620,PRT,2006,01/01/2006,6012,3.994884839,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005923,Portugal,620,PRT,2005,01/01/2005,6013,3.305220717,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005924,Portugal,620,PRT,2004,01/01/2004,6014,2.802466463,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005925,Portugal,620,PRT,2003,01/01/2003,6015,2.342532295,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005926,Portugal,620,PRT,2002,01/01/2002,6016,1.915425577,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005927,Portugal,620,PRT,2001,01/01/2001,6017,1.510912952,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005928,Portugal,620,PRT,2000,01/01/2000,6018,1.131835154,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005929,Portugal,620,PRT,1999,01/01/1999,6019,0.774163365,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005930,Portugal,620,PRT,1998,01/01/1998,6020,0.428461955,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005931,Portugal,620,PRT,1997,01/01/1997,6021,0.094980175,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005932,Romania,642,ROU,2019,01/01/2019,6022,3.833436179,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005933,Romania,642,ROU,2018,01/01/2018,6023,4.970463698,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005934,Romania,642,ROU,2017,01/01/2017,6024,5.580803987,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005935,Romania,642,ROU,2016,01/01/2016,6025,5.442220148,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005936,Romania,642,ROU,2015,01/01/2015,6026,6.5666,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005937,Romania,642,ROU,2014,01/01/2014,6027,6.3449,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005938,Romania,642,ROU,2013,01/01/2013,6028,6.149,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005939,Romania,642,ROU,2012,01/01/2012,6029,7.4276,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005940,Romania,642,ROU,2011,01/01/2011,6030,12.7156,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005941,Romania,642,ROU,2010,01/01/2010,6031,9.132186,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005942,Romania,642,ROU,2009,01/01/2009,6032,8.156904,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005943,Romania,642,ROU,2008,01/01/2008,6033,17.86845629,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005944,Romania,642,ROU,2007,01/01/2007,6034,28.18172572,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005945,Romania,642,ROU,2006,01/01/2006,6035,64.05909242,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005946,Romania,642,ROU,2005,01/01/2005,6036,95.27943772,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005947,Romania,642,ROU,2004,01/01/2004,6037,153.8597374,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005948,Romania,642,ROU,2003,01/01/2003,6038,304.5393099,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005949,Romania,642,ROU,2002,01/01/2002,6039,985.4637776,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005950,Romania,642,ROU,2001,01/01/2001,6040,1367.161948,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005951,Romania,642,ROU,2000,01/01/2000,6041,1674.716196,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005952,Romania,642,ROU,1999,01/01/1999,6042,2082.705662,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005953,Romania,642,ROU,1998,01/01/1998,6043,2285.985095,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005954,Romania,642,ROU,1997,01/01/1997,6044,2341.192652,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005955,Romania,642,ROU,1996,01/01/1996,6045,2347.876499,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005956,Romania,642,ROU,1995,01/01/1995,6046,2354.071424,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005957,Romania,642,ROU,1994,01/01/1994,6047,1979.027328,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005958,Romania,642,ROU,1993,01/01/1993,6048,1870.783574,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005959,Romania,642,ROU,1992,01/01/1992,6049,1794.736687,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005960,Romania,642,ROU,1991,01/01/1991,6050,2577.808668,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005961,Romania,642,ROU,1990,01/01/1990,6051,2808.4273,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005962,Russian Federation,643,RUS,2019,01/01/2019,6052,2525.642696,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005963,Russian Federation,643,RUS,2018,01/01/2018,6053,2725.246731,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005964,Russian Federation,643,RUS,2017,01/01/2017,6054,3177.484919,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005965,Russian Federation,643,RUS,2016,01/01/2016,6055,3657.584361,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005966,Russian Federation,643,RUS,2015,01/01/2015,6056,3505.876648,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005967,Russian Federation,643,RUS,2014,01/01/2014,6057,3054.051733,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005968,Russian Federation,643,RUS,2013,01/01/2013,6058,3420.03308,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005969,Russian Federation,643,RUS,2012,01/01/2012,6059,3324.100945,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005970,Russian Federation,643,RUS,2011,01/01/2011,6060,3304.169216,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005971,Russian Federation,643,RUS,2010,01/01/2010,6061,3630.76414,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005972,Russian Federation,643,RUS,2009,01/01/2009,6062,3358.345512,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005973,Russian Federation,643,RUS,2008,01/01/2008,6063,4790.612715,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005974,Russian Federation,643,RUS,2007,01/01/2007,6064,5009.458239,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005975,Russian Federation,643,RUS,2006,01/01/2006,6065,5541.128202,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005976,Russian Federation,643,RUS,2005,01/01/2005,6066,6306.90317,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005977,Russian Federation,643,RUS,2004,01/01/2004,6067,6613.707332,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005978,Russian Federation,643,RUS,2003,01/01/2003,6068,6626.624735,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005979,Russian Federation,643,RUS,2002,01/01/2002,6069,7299.979408,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005980,Russian Federation,643,RUS,2001,01/01/2001,6070,8993.201685,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005981,Russian Federation,643,RUS,2000,01/01/2000,6071,9867.31369,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005982,Russian Federation,643,RUS,1999,01/01/1999,6072,9596.902626,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005983,Russian Federation,643,RUS,1998,01/01/1998,6073,9865.517997,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005984,Russian Federation,643,RUS,1997,01/01/1997,6074,10208.51213,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005985,Russian Federation,643,RUS,1996,01/01/1996,6075,11842.59773,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005986,Russian Federation,643,RUS,1995,01/01/1995,6076,13453.87596,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005987,Russian Federation,643,RUS,1994,01/01/1994,6077,13935.31958,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005988,Russian Federation,643,RUS,1993,01/01/1993,6078,14334.44224,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005989,Russian Federation,643,RUS,1992,01/01/1992,6079,14702.4274,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
T000005990,Russian Federation,643,RUS,1991,01/01/1991,6080,16191.05506,PFCs,None,Absolute,PFCs,No,Not Specified,0,130
