Gender,Year,Year_Date_Time,Count,EventID,Country_code,Crime_type,Country,Region,Subregion,Region Code,Subregion Code,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
Female,2004,01/01/2004,0,J000002190,500,Homicide,Montserrat,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,53,J000002191,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,7,J000002192,531,Homicide,Curaçao,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,0,J000002193,533,Homicide,Aruba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,11,J000002194,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,12,J000002195,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,27,J000002196,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,153,J000002197,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,39,J000002198,620,Homicide,Portugal,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,68,J000002199,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,1,J000002200,634,Homicide,Qatar,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,10,J000002201,638,Homicide,Réunion,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,154,J000002202,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,9641,J000002203,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,0,J000002204,659,Homicide,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,3,J000002205,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,6,J000002206,670,Homicide,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,0,J000002207,674,Homicide,San Marino,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,51,J000002208,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,1,J000002209,690,Homicide,Seychelles,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,36,J000002210,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,7,J000002211,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,187,J000002212,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,40,J000002213,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,38,J000002214,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,503,J000002215,764,Homicide,Thailand,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,0,J000002216,776,Homicide,Tonga,Oceania,Polynesia,9,61,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,26,J000002217,780,Homicide,Trinidad and Tobago,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,605,J000002218,792,Homicide,Turkey,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,1109,J000002219,804,Homicide,Ukraine,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,12,J000002220,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,52,J000002221,818,Homicide,Egypt,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,3551,J000002222,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,1,J000002223,850,Homicide,United States Virgin Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,598,J000002224,862,Homicide,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2004,01/01/2004,20,J000002225,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,21,J000002226,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,94,J000002227,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,24,J000002228,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,8,J000002229,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,11,J000002230,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,9,J000002231,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,92,J000002232,56,Homicide,Belgium,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,0,J000002233,60,Homicide,Bermuda,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,3884,J000002234,76,Homicide,Brazil,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,52,J000002235,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,180,J000002236,124,Homicide,Canada,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,0,J000002237,136,Homicide,Cayman Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,83,J000002238,152,Homicide,Chile,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,1492,J000002239,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,61,J000002240,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,27,J000002241,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,168,J000002242,192,Homicide,Cuba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,2,J000002243,196,Homicide,Cyprus,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,45,J000002244,203,Homicide,Czechia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,18,J000002245,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,214,J000002246,214,Homicide,Dominican Republic,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,165,J000002247,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,397,J000002248,222,Homicide,El Salvador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,28,J000002249,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,9,J000002250,242,Homicide,Fiji,Oceania,Melanesia,9,54,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,35,J000002251,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,72,J000002252,268,Homicide,Georgia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,448,J000002253,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,44,J000002254,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,3,J000002255,308,Homicide,Grenada,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,1,J000002256,312,Homicide,Guadeloupe,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,518,J000002257,320,Homicide,Guatemala,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,28,J000002258,328,Homicide,Guyana,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,76,J000002259,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,0,J000002260,352,Homicide,Iceland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,15268,J000002261,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,8,J000002262,372,Homicide,Ireland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,48,J000002263,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,136,J000002264,380,Homicide,Italy,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,186,J000002265,388,Homicide,Jamaica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,319,J000002266,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,16,J000002267,414,Homicide,Kuwait,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,106,J000002268,417,Homicide,Kyrgyzstan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,2,J000002269,470,Homicide,Malta,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,13,J000002270,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,1298,J000002271,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,0,J000002272,500,Homicide,Montserrat,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,57,J000002273,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,6,J000002274,531,Homicide,Curaçao,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,1,J000002275,533,Homicide,Aruba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,26,J000002276,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,15,J000002277,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,35,J000002278,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,144,J000002279,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,32,J000002280,620,Homicide,Portugal,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,66,J000002281,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,4,J000002282,634,Homicide,Qatar,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,7,J000002283,638,Homicide,Réunion,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,156,J000002284,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,8849,J000002285,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,7,J000002286,670,Homicide,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,0,J000002287,674,Homicide,San Marino,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,45,J000002288,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,32,J000002289,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,10,J000002290,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,129,J000002291,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,30,J000002292,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,37,J000002293,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,621,J000002294,764,Homicide,Thailand,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,0,J000002295,776,Homicide,Tonga,Oceania,Polynesia,9,61,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,39,J000002296,780,Homicide,Trinidad and Tobago,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,607,J000002297,792,Homicide,Turkey,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,958,J000002298,804,Homicide,Ukraine,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,9,J000002299,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,63,J000002300,818,Homicide,Egypt,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,3559,J000002301,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,3,J000002302,850,Homicide,United States Virgin Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,556,J000002303,862,Homicide,Venezuela (Bolivarian Republic of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2005,01/01/2005,13,J000002304,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,23,J000002305,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,92,J000002306,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,29,J000002307,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,5,J000002308,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,26,J000002309,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1,J000002310,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,87,J000002311,56,Homicide,Belgium,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,4022,J000002312,76,Homicide,Brazil,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1,J000002313,92,Homicide,British Virgin Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,54,J000002314,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,162,J000002315,124,Homicide,Canada,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1,J000002316,136,Homicide,Cayman Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,91,J000002317,152,Homicide,Chile,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1323,J000002318,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,45,J000002319,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,32,J000002320,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,133,J000002321,192,Homicide,Cuba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,4,J000002322,196,Homicide,Cyprus,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,54,J000002323,203,Homicide,Czechia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,11,J000002324,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,180,J000002325,214,Homicide,Dominican Republic,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,222,J000002326,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,447,J000002327,222,Homicide,El Salvador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,24,J000002328,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,12,J000002329,242,Homicide,Fiji,Oceania,Melanesia,9,54,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,37,J000002330,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,3,J000002331,254,Homicide,French Guiana,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,45,J000002332,268,Homicide,Georgia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,442,J000002333,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,22,J000002334,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,3,J000002335,308,Homicide,Grenada,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,6,J000002336,312,Homicide,Guadeloupe,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,603,J000002337,320,Homicide,Guatemala,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,23,J000002338,328,Homicide,Guyana,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,209,J000002339,340,Homicide,Honduras,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,74,J000002340,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,15571,J000002341,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,16,J000002342,372,Homicide,Ireland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,37,J000002343,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,178,J000002344,380,Homicide,Italy,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,152,J000002345,388,Homicide,Jamaica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,324,J000002346,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,6,J000002347,414,Homicide,Kuwait,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,89,J000002348,417,Homicide,Kyrgyzstan,Asia,Central Asia,142,143,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,75,J000002349,440,Homicide,Lithuania,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,2,J000002350,442,Homicide,Luxembourg,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,0,J000002351,470,Homicide,Malta,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,5,J000002352,474,Homicide,Martinique,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,12,J000002353,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1299,J000002354,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,76,J000002355,498,Homicide,Republic of Moldova,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,0,J000002356,500,Homicide,Montserrat,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,49,J000002357,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,3,J000002358,531,Homicide,Curaçao,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1,J000002359,533,Homicide,Aruba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,17,J000002360,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,21,J000002361,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,19,J000002362,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,140,J000002363,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,42,J000002364,620,Homicide,Portugal,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,45,J000002365,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,1,J000002366,634,Homicide,Qatar,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,8,J000002367,638,Homicide,Réunion,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,110,J000002368,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,7215,J000002369,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,0,J000002370,666,Homicide,Saint Pierre and Miquelon,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,6,J000002371,670,Homicide,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,0,J000002372,674,Homicide,San Marino,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,0,J000002373,678,Homicide,Sao Tome and Principe,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,51,J000002374,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,2,J000002375,690,Homicide,Seychelles,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,5,J000002376,702,Homicide,Singapore,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,15,J000002377,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,3,J000002378,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,2727,J000002379,710,Homicide,South Africa,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,159,J000002380,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,35,J000002381,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Female,2006,01/01/2006,37,J000002382,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
