Metric_id,Country or Area,M49 code,ISO-alpha3 code,value_id,value,Year_id,Year,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
B000003200,British Virgin Islands,92,VGB,2929,166,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003201,Canada,124,CAN,2937,51737,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003202,Chad,148,TCD,2940,58,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003203,Chile,152,CHL,2941,2317,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003204,Croatia,191,HRV,2950,4393,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003205,Cyprus,196,CYP,2953,1210,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003206,Finland,246,FIN,2968,6566,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003207,France,250,FRA,2969,30960,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003208,Guatemala,320,GTM,2981,1277,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003209,Hungary,348,HUN,2988,17162,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003210,Ireland,372,IRL,2994,7877,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003211,Italy,380,ITA,2996,54421,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003212,Japan,392,JPN,2998,15987,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003213,Jordan,400,JOR,2999,2288,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003214,Kazakhstan,398,KAZ,3000,4330,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003215,Kyrgyzstan,417,KGZ,3006,2273,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003216,Latvia,428,LVA,3008,3782,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003217,Lithuania,440,LTU,3014,3847,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003218,Malta,470,MLT,3022,292,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003219,Mexico,484,MEX,3027,107519,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003220,Oman,512,OMN,3050,3100,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003221,Paraguay,600,PRY,3055,1817,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003222,Poland,616,POL,3058,50243,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003223,Romania,642,ROU,3063,13072,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003224,Russian Federation,643,RUS,3064,36538,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003225,Saudi Arabia,682,SAU,3073,4705,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003226,Slovakia,703,SVK,3082,3683,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003227,Slovenia,705,SVN,3083,5490,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003228,Spain,724,ESP,3088,13042,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003229,Switzerland,756,CHE,3094,17407,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003230,Ukraine,804,UKR,3110,16100,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003231,United States of America,840,USA,3113,136148,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003232,Uzbekistan,860,UZB,3116,1150,2008,01/01/2008,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003233,Albania,8,ALB,3124,3404,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003234,Argentina,32,ARG,3131,5793,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003235,Australia,36,AUS,3134,6276,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003236,Azerbaijan,31,AZE,3136,2363,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003237,Belarus,112,BLR,3141,6440,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003238,British Virgin Islands,92,VGB,3152,140,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003239,Canada,124,CAN,3160,47481,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003240,Chad,148,TCD,3163,66,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003241,Chile,152,CHL,3164,2359,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003242,Croatia,191,HRV,3173,4823,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003243,Cyprus,196,CYP,3176,1172,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003244,Egypt,818,EGY,3183,4716,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003245,El Salvador,222,SLV,3184,1345,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003246,Finland,246,FIN,3191,6693,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003247,France,250,FRA,3192,30646,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003248,Guatemala,320,GTM,3204,651,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003249,Hungary,348,HUN,3211,16640,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003250,Ireland,372,IRL,3217,7047,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003251,Italy,380,ITA,3219,54839,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003252,Japan,392,JPN,3221,15446,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003253,Jordan,400,JOR,3222,2466,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003254,Kazakhstan,398,KAZ,3223,5423,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003255,Kyrgyzstan,417,KGZ,3229,2354,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003256,Latvia,428,LVA,3231,3268,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003257,Lithuania,440,LTU,3237,3639,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003258,Malta,470,MLT,3245,292,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003259,Mexico,484,MEX,3250,98228,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003260,Oman,512,OMN,3273,2470,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003261,Paraguay,600,PRY,3278,1765,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003262,Poland,616,POL,3281,39270,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003263,Romania,642,ROU,3286,11723,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003264,Russian Federation,643,RUS,3287,34276,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003265,Saudi Arabia,682,SAU,3296,6467,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003266,Slovakia,703,SVK,3305,3230,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003267,Slovenia,705,SVN,3306,5575,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003268,Spain,724,ESP,3311,13754,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003269,Switzerland,756,CHE,3317,16522,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003270,Ukraine,804,UKR,3333,15961,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003271,United States of America,840,USA,3336,129954,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003272,Uzbekistan,860,UZB,3339,1317,2009,01/01/2009,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003273,Albania,8,ALB,3347,3443,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003274,Argentina,32,ARG,3354,6083,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003275,Australia,36,AUS,3357,7103,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003276,Azerbaijan,31,AZE,3359,3176,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003277,Belarus,112,BLR,3364,7464,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003278,British Virgin Islands,92,VGB,3375,151,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003279,Canada,124,CAN,3383,53620,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003280,Chad,148,TCD,3386,39,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003281,Chile,152,CHL,3387,2737,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003282,Cyprus,196,CYP,3399,1246,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003283,Egypt,818,EGY,3406,4618,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003284,El Salvador,222,SLV,3407,1421,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003285,Finland,246,FIN,3414,7485,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003286,France,250,FRA,3415,29973,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003287,Guatemala,320,GTM,3427,694,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003288,Honduras,340,HND,3432,1090,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003289,Hungary,348,HUN,3434,16082,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003290,Ireland,372,IRL,3440,6917,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003291,Italy,380,ITA,3442,55304,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003292,Japan,392,JPN,3444,16637,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003293,Jordan,400,JOR,3445,3086,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003294,Kazakhstan,398,KAZ,3446,6019,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003295,Kyrgyzstan,417,KGZ,3452,1342,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003296,Latvia,428,LVA,3454,3332,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003297,Lithuania,440,LTU,3460,4311,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003298,Malta,470,MLT,3468,328,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003299,Mexico,484,MEX,3473,91658,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003300,Oman,512,OMN,3496,2829,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003301,Paraguay,600,PRY,3501,2074,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003302,Poland,616,POL,3504,42760,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003303,Romania,642,ROU,3509,10905,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003304,Russian Federation,643,RUS,3510,39323,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003305,Saudi Arabia,682,SAU,3519,18625,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003306,Slovakia,703,SVK,3528,2692,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003307,Slovenia,705,SVN,3529,5340,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003308,Spain,724,ESP,3534,14254,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003309,Switzerland,756,CHE,3540,15902,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003310,Ukraine,804,UKR,3556,17741,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003311,United States of America,840,USA,3559,121574,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003312,Uzbekistan,860,UZB,3562,1610,2010,01/01/2010,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003313,Albania,8,ALB,3570,4120,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003314,Argentina,32,ARG,3577,7676,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003315,Australia,36,AUS,3580,7788,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003316,Azerbaijan,31,AZE,3582,3550,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003317,Belarus,112,BLR,3587,7542,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003318,British Virgin Islands,92,VGB,3598,145,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003319,Canada,124,CAN,3606,61909,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003320,Chad,148,TCD,3609,76,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003321,Chile,152,CHL,3610,3220,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003322,Croatia,191,HRV,3619,5526,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003323,Cyprus,196,CYP,3622,1209,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003324,Egypt,818,EGY,3629,4863,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003325,El Salvador,222,SLV,3630,1469,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003326,Finland,246,FIN,3637,8238,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003327,France,250,FRA,3638,31153,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003328,Guatemala,320,GTM,3650,718,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003329,Honduras,340,HND,3655,1092,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003330,Hungary,348,HUN,3657,16634,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003331,Ireland,372,IRL,3663,6514,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003332,Italy,380,ITA,3665,52617,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003333,Japan,392,JPN,3667,16994,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003334,Jordan,400,JOR,3668,2194,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003335,Kazakhstan,398,KAZ,3669,8020,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003336,Kyrgyzstan,417,KGZ,3675,3061,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003337,Latvia,428,LVA,3677,3257,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003338,Lithuania,440,LTU,3683,4020,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003339,Malta,470,MLT,3691,348,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003340,Mexico,484,MEX,3696,88113,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003341,Oman,512,OMN,3719,3341,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003342,Paraguay,600,PRY,3724,2475,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003343,Poland,616,POL,3727,43270,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003344,Romania,642,ROU,3732,10936,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003345,Russian Federation,643,RUS,3733,43726,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003346,Saudi Arabia,682,SAU,3742,15865,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003347,Slovakia,703,SVK,3751,3285,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003348,Slovenia,705,SVN,3752,5073,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003349,Spain,724,ESP,3757,15944,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003350,Switzerland,756,CHE,3763,18949,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003351,Ukraine,804,UKR,3779,20335,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003352,United States of America,840,USA,3782,114089,2011,01/01/2011,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003353,Albania,8,ALB,3793,3959,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003354,Argentina,32,ARG,3800,8295,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003355,Australia,36,AUS,3803,8212,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003356,Azerbaijan,31,AZE,3805,3874,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003357,Belarus,112,BLR,3810,8427,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003358,British Virgin Islands,92,VGB,3821,139,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003359,Canada,124,CAN,3829,65175,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003360,Chad,148,TCD,3832,79,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003361,Chile,152,CHL,3833,3448,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003362,Congo,178,COG,3837,161,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003363,Croatia,191,HRV,3842,5159,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003364,Cyprus,196,CYP,3845,1194,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003365,Egypt,818,EGY,3852,5678,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003366,El Salvador,222,SLV,3853,1462,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003367,Finland,246,FIN,3860,9978,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003368,France,250,FRA,3861,29642,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003369,Guatemala,320,GTM,3873,721,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003370,Honduras,340,HND,3878,1072,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003371,Hungary,348,HUN,3880,16143,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003372,Ireland,372,IRL,3886,6600,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003373,Italy,380,ITA,3888,53338,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003374,Japan,392,JPN,3890,18491,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003375,Jordan,400,JOR,3891,1780,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003376,Kazakhstan,398,KAZ,3892,9066,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003377,Kyrgyzstan,417,KGZ,3898,3621,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003378,Latvia,428,LVA,3900,1830,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003379,Lithuania,440,LTU,3906,4108,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003380,Malta,470,MLT,3914,368,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003381,Mexico,484,MEX,3919,87332,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003382,Oman,512,OMN,3942,3972,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003383,Paraguay,600,PRY,3947,3059,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003384,Poland,616,POL,3950,48290,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003385,Romania,642,ROU,3955,11149,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003386,Russian Federation,643,RUS,3956,47813,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003387,Saudi Arabia,682,SAU,3965,20084,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003388,Slovakia,703,SVK,3974,2689,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003389,Slovenia,705,SVN,3975,4465,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003390,Spain,724,ESP,3980,14916,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003391,Switzerland,756,CHE,3986,20293,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003392,Ukraine,804,UKR,4002,21755,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003393,United States of America,840,USA,4005,116329,2012,01/01/2012,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003394,Albania,8,ALB,4016,3928,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003395,Argentina,32,ARG,4023,9844,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003396,Australia,36,AUS,4026,9052,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003397,Azerbaijan,31,AZE,4028,4285,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003398,Belarus,112,BLR,4033,8841,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003399,Canada,124,CAN,4052,65780,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003400,Chile,152,CHL,4056,3674,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003401,Congo,178,COG,4060,180,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003402,Croatia,191,HRV,4065,5444,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003403,Cyprus,196,CYP,4068,1115,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003404,Egypt,818,EGY,4075,5782,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003405,El Salvador,222,SLV,4076,1515,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003406,Finland,246,FIN,4083,9526,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003407,France,250,FRA,4084,30457,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003408,Guadeloupe,312,GLP,4094,113,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003409,Guatemala,320,GTM,4096,846,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003410,Honduras,340,HND,4101,1055,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003411,Hungary,348,HUN,4103,16038,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003412,Ireland,372,IRL,4109,6579,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003413,Italy,380,ITA,4111,52633,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003414,Japan,392,JPN,4113,17473,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003415,Jordan,400,JOR,4114,1744,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003416,Kazakhstan,398,KAZ,4115,10144,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003417,Kyrgyzstan,417,KGZ,4121,3993,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003418,Latvia,428,LVA,4123,1776,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003419,Lithuania,440,LTU,4129,4228,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003420,Malta,470,MLT,4137,404,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003421,Mexico,484,MEX,4142,90787,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003422,Oman,512,OMN,4165,4301,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003423,Paraguay,600,PRY,4170,4037,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003424,Poland,616,POL,4173,52580,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003425,Romania,642,ROU,4178,11364,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003426,Russian Federation,643,RUS,4179,54069,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003427,Saudi Arabia,682,SAU,4188,22535,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003428,Slovakia,703,SVK,4197,2129,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003429,Slovenia,705,SVN,4198,4440,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003430,Spain,724,ESP,4203,13434,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003431,Switzerland,756,CHE,4209,20303,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003432,Ukraine,804,UKR,4225,23988,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003433,United States of America,840,USA,4228,118968,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
