,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
121,Tonga,2009,7,Number of laboratory scientists,Absolute,All,All,NOLSC121,0,130,776,No
122,Tunisia,2004,358,Number of laboratory scientists,Absolute,All,All,NOLSC122,0,130,788,No
123,Tuvalu,2008,0,Number of laboratory scientists,Absolute,All,All,NOLSC123,0,130,798,No
124,United States of America,2000,91331,Number of laboratory scientists,Absolute,All,All,NOLSC124,0,130,840,No
125,Uruguay,2008,601,Number of laboratory scientists,Absolute,All,All,NOLSC125,0,130,858,No
126,Yemen,2010,1113,Number of laboratory scientists,Absolute,All,All,NOLSC126,0,130,887,No
127,Yemen,2010,1113,Number of laboratory scientists,Absolute,All,All,NOLSC126,0,130,886,No
128,Yemen,2004,1054,Number of laboratory scientists,Absolute,All,All,NOLSC127,0,130,887,No
129,Yemen,2004,1054,Number of laboratory scientists,Absolute,All,All,NOLSC127,0,130,886,No
130,Yemen,1997,50,Number of laboratory scientists,Absolute,All,All,NOLSC128,0,130,887,No
131,Yemen,1997,50,Number of laboratory scientists,Absolute,All,All,NOLSC128,0,130,886,No
132,Zambia,2006,25,Number of laboratory scientists,Absolute,All,All,NOLSC129,0,130,894,No
133,Zimbabwe,2009,274,Number of laboratory scientists,Absolute,All,All,NOLSC130,0,130,716,No
134,Zimbabwe,2008,317,Number of laboratory scientists,Absolute,All,All,NOLSC131,0,130,716,No
135,Zimbabwe,2007,320,Number of laboratory scientists,Absolute,All,All,NOLSC132,0,130,716,No
136,Zimbabwe,2004,481,Number of laboratory scientists,Absolute,All,All,NOLSC133,0,130,716,No
