,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
88,Jordan,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB87,0,130,400,No
89,Kazakhstan,2009,5,Stillbirth rate,per 1k pop,All,All,STBIRPTB88,0,130,398,No
90,Kenya,2009,22,Stillbirth rate,per 1k pop,All,All,STBIRPTB89,0,130,404,No
91,Kiribati,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB90,0,130,296,No
92,Kuwait,2009,5,Stillbirth rate,per 1k pop,All,All,STBIRPTB91,0,130,414,No
93,Kyrgyzstan,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB92,0,130,417,No
94,Lao Peoples Democratic Republic,2009,14,Stillbirth rate,per 1k pop,All,All,STBIRPTB93,0,130,418,No
95,Latvia,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB94,0,130,428,No
96,Lebanon,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB95,0,130,422,No
97,Lesotho,2009,25,Stillbirth rate,per 1k pop,All,All,STBIRPTB96,0,130,426,No
98,Liberia,2009,27,Stillbirth rate,per 1k pop,All,All,STBIRPTB97,0,130,430,No
99,Libya,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB98,0,130,434,No
100,Lithuania,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB99,0,130,440,No
101,Luxembourg,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB100,0,130,442,No
102,Madagascar,2009,21,Stillbirth rate,per 1k pop,All,All,STBIRPTB101,0,130,450,No
103,Malawi,2009,24,Stillbirth rate,per 1k pop,All,All,STBIRPTB102,0,130,454,No
104,Malaysia,2009,6,Stillbirth rate,per 1k pop,All,All,STBIRPTB103,0,130,458,No
105,Maldives,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB104,0,130,462,No
106,Mali,2009,23,Stillbirth rate,per 1k pop,All,All,STBIRPTB105,0,130,466,No
107,Malta,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB106,0,130,470,No
108,Marshall Islands,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB107,0,130,584,No
109,Mauritania,2009,27,Stillbirth rate,per 1k pop,All,All,STBIRPTB108,0,130,478,No
110,Mauritius,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB109,0,130,480,No
111,Mexico,2009,5,Stillbirth rate,per 1k pop,All,All,STBIRPTB110,0,130,484,No
112,Micronesia (Federated States of),2009,14,Stillbirth rate,per 1k pop,All,All,STBIRPTB111,0,130,583,No
113,Monaco,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB112,0,130,492,No
114,Mongolia,2009,11,Stillbirth rate,per 1k pop,All,All,STBIRPTB113,0,130,496,No
115,Montenegro,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB114,0,130,499,No
116,Morocco,2009,20,Stillbirth rate,per 1k pop,All,All,STBIRPTB115,0,130,504,No
117,Mozambique,2009,28,Stillbirth rate,per 1k pop,All,All,STBIRPTB116,0,130,508,No
118,Myanmar,2009,20,Stillbirth rate,per 1k pop,All,All,STBIRPTB117,0,130,104,No
119,Namibia,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB118,0,130,516,No
120,Nauru,2009,17,Stillbirth rate,per 1k pop,All,All,STBIRPTB119,0,130,520,No
121,Nepal,2009,23,Stillbirth rate,per 1k pop,All,All,STBIRPTB120,0,130,524,No
122,Netherlands,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB121,0,130,528,No
123,New Zealand,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB122,0,130,554,No
124,New Zealand,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB122,0,130,554,No
125,Nicaragua,2009,14,Stillbirth rate,per 1k pop,All,All,STBIRPTB123,0,130,558,No
126,Niger,2009,23,Stillbirth rate,per 1k pop,All,All,STBIRPTB124,0,130,562,No
127,Nigeria,2009,42,Stillbirth rate,per 1k pop,All,All,STBIRPTB125,0,130,566,No
128,Niue,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB126,0,130,570,No
129,Norway,2009,2,Stillbirth rate,per 1k pop,All,All,STBIRPTB127,0,130,578,No
130,Oman,2009,7,Stillbirth rate,per 1k pop,All,All,STBIRPTB128,0,130,512,No
131,Pakistan,2009,47,Stillbirth rate,per 1k pop,All,All,STBIRPTB129,0,130,586,No
132,Palau,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB130,0,130,585,No
133,Panama,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB131,0,130,591,No
134,Panama,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB131,0,130,590,No
135,Papua New Guinea,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB132,0,130,598,No
136,Paraguay,2009,19,Stillbirth rate,per 1k pop,All,All,STBIRPTB133,0,130,600,No
137,Peru,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB134,0,130,604,No
138,Philippines,2009,16,Stillbirth rate,per 1k pop,All,All,STBIRPTB135,0,130,608,No
139,Poland,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB136,0,130,616,No
140,Portugal,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB137,0,130,620,No
141,Qatar,2009,8,Stillbirth rate,per 1k pop,All,All,STBIRPTB138,0,130,634,No
142,Republic of Korea,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB139,0,130,410,No
143,Republic of Moldova,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB140,0,130,498,No
144,Romania,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB141,0,130,642,No
145,Russian Federation,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB142,0,130,643,No
146,Rwanda,2009,23,Stillbirth rate,per 1k pop,All,All,STBIRPTB143,0,130,646,No
147,Saint Kitts and Nevis,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB144,0,130,659,No
148,Saint Lucia,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB145,0,130,662,No
149,Saint Vincent and the Grenadines,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB146,0,130,670,No
150,Samoa,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB147,0,130,882,No
151,San Marino,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB148,0,130,674,No
152,Sao Tome and Principe,2009,22,Stillbirth rate,per 1k pop,All,All,STBIRPTB149,0,130,678,No
153,Saudi Arabia,2009,8,Stillbirth rate,per 1k pop,All,All,STBIRPTB150,0,130,682,No
154,Senegal,2009,34,Stillbirth rate,per 1k pop,All,All,STBIRPTB151,0,130,686,No
155,Serbia,2009,5,Stillbirth rate,per 1k pop,All,All,STBIRPTB152,0,130,688,No
156,Seychelles,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB153,0,130,690,No
157,Sierra Leone,2009,30,Stillbirth rate,per 1k pop,All,All,STBIRPTB154,0,130,694,No
158,Singapore,2009,2,Stillbirth rate,per 1k pop,All,All,STBIRPTB155,0,130,702,No
159,Slovakia,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB156,0,130,703,No
160,Slovenia,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB157,0,130,705,No
161,Solomon Islands,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB158,0,130,90,No
162,Somalia,2009,30,Stillbirth rate,per 1k pop,All,All,STBIRPTB159,0,130,706,No
163,South Africa,2009,20,Stillbirth rate,per 1k pop,All,All,STBIRPTB160,0,130,710,No
164,Spain,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB161,0,130,724,No
165,Sri Lanka,2009,17,Stillbirth rate,per 1k pop,All,All,STBIRPTB162,0,130,144,No
166,Suriname,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB163,0,130,740,No
167,Swaziland,2009,18,Stillbirth rate,per 1k pop,All,All,STBIRPTB164,0,130,748,No
168,Sweden,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB165,0,130,752,No
169,Switzerland,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB166,0,130,756,No
170,Switzerland,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB166,0,130,756,No
171,Syrian Arab Republic,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB167,0,130,760,No
172,Tajikistan,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB168,0,130,762,No
173,Thailand,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB169,0,130,764,No
174,The former Yugoslav Republic of Macedonia,2009,6,Stillbirth rate,per 1k pop,All,All,STBIRPTB170,0,130,807,No
175,Timor-Leste,2009,14,Stillbirth rate,per 1k pop,All,All,STBIRPTB171,0,130,626,No
176,Togo,2009,25,Stillbirth rate,per 1k pop,All,All,STBIRPTB172,0,130,768,No
177,Tonga,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB173,0,130,776,No
178,Trinidad and Tobago,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB174,0,130,780,No
179,Tunisia,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB175,0,130,788,No
180,Turkey,2009,11,Stillbirth rate,per 1k pop,All,All,STBIRPTB176,0,130,792,No
181,Turkmenistan,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB177,0,130,795,No
182,Tuvalu,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB178,0,130,798,No
183,Uganda,2009,25,Stillbirth rate,per 1k pop,All,All,STBIRPTB179,0,130,800,No
184,Ukraine,2009,8,Stillbirth rate,per 1k pop,All,All,STBIRPTB180,0,130,804,No
185,United Arab Emirates,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB181,0,130,784,No
186,United Kingdom,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB182,0,130,826,No
187,United Republic of Tanzania,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB183,0,130,834,No
188,United States of America,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB184,0,130,840,No
189,Uruguay,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB185,0,130,858,No
190,Uzbekistan,2009,6,Stillbirth rate,per 1k pop,All,All,STBIRPTB186,0,130,860,No
191,Vanuatu,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB187,0,130,548,No
192,Venezuela (Bolivarian Republic of),2009,11,Stillbirth rate,per 1k pop,All,All,STBIRPTB188,0,130,862,No
193,Viet Nam,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB189,0,130,704,No
194,Yemen,2009,23,Stillbirth rate,per 1k pop,All,All,STBIRPTB190,0,130,887,No
195,Yemen,2009,23,Stillbirth rate,per 1k pop,All,All,STBIRPTB190,0,130,886,No
196,Zambia,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB191,0,130,894,No
197,Zimbabwe,2009,20,Stillbirth rate,per 1k pop,All,All,STBIRPTB192,0,130,716,No
