,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
86,Japan,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI86,0,130,392,No
87,Japan,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI86,0,130,392,No
88,Jordan,2008,19,Years of Life Lost Injuries,Percent,All,All,YLLI87,0,130,400,No
89,Kazakhstan,2008,24,Years of Life Lost Injuries,Percent,All,All,YLLI88,0,130,398,No
90,Kenya,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI89,0,130,404,No
91,Kiribati,2008,4,Years of Life Lost Injuries,Percent,All,All,YLLI90,0,130,296,No
92,Kuwait,2008,22,Years of Life Lost Injuries,Percent,All,All,YLLI91,0,130,414,No
93,Kyrgyzstan,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI92,0,130,417,No
94,Lao Peoples Democratic Republic,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI93,0,130,418,No
95,Latvia,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI94,0,130,428,No
96,Lebanon,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI95,0,130,422,No
97,Lesotho,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI96,0,130,426,No
98,Liberia,2008,4,Years of Life Lost Injuries,Percent,All,All,YLLI97,0,130,430,No
99,Libya,2008,18,Years of Life Lost Injuries,Percent,All,All,YLLI98,0,130,434,No
100,Lithuania,2008,23,Years of Life Lost Injuries,Percent,All,All,YLLI99,0,130,440,No
101,Luxembourg,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI100,0,130,442,No
102,Madagascar,2008,7,Years of Life Lost Injuries,Percent,All,All,YLLI101,0,130,450,No
103,Malawi,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI102,0,130,454,No
104,Malaysia,2008,16,Years of Life Lost Injuries,Percent,All,All,YLLI103,0,130,458,No
105,Maldives,2008,21,Years of Life Lost Injuries,Percent,All,All,YLLI104,0,130,462,No
106,Mali,2008,4,Years of Life Lost Injuries,Percent,All,All,YLLI105,0,130,466,No
107,Malta,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI106,0,130,470,No
108,Marshall Islands,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI107,0,130,584,No
109,Mauritania,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI108,0,130,478,No
110,Mauritius,2008,12,Years of Life Lost Injuries,Percent,All,All,YLLI109,0,130,480,No
111,Mexico,2008,20,Years of Life Lost Injuries,Percent,All,All,YLLI110,0,130,484,No
112,Micronesia (Federated States of),2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI111,0,130,583,No
113,Monaco,2008,16,Years of Life Lost Injuries,Percent,All,All,YLLI112,0,130,492,No
114,Mongolia,2008,21,Years of Life Lost Injuries,Percent,All,All,YLLI113,0,130,496,No
115,Montenegro,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI114,0,130,499,No
116,Morocco,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI115,0,130,504,No
117,Mozambique,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI116,0,130,508,No
118,Myanmar,2008,39,Years of Life Lost Injuries,Percent,All,All,YLLI117,0,130,104,No
119,Namibia,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI118,0,130,516,No
