,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
111,Mexico,2008,19,Years of Life lost Communicable,Percent,All,All,YLLC110,0,130,484,No
112,Micronesia (Federated States of),2008,41,Years of Life lost Communicable,Percent,All,All,YLLC111,0,130,583,No
113,Monaco,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC112,0,130,492,No
114,Mongolia,2008,26,Years of Life lost Communicable,Percent,All,All,YLLC113,0,130,496,No
115,Montenegro,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC114,0,130,499,No
116,Morocco,2008,39,Years of Life lost Communicable,Percent,All,All,YLLC115,0,130,504,No
117,Mozambique,2008,76,Years of Life lost Communicable,Percent,All,All,YLLC116,0,130,508,No
118,Myanmar,2008,41,Years of Life lost Communicable,Percent,All,All,YLLC117,0,130,104,No
119,Namibia,2008,63,Years of Life lost Communicable,Percent,All,All,YLLC118,0,130,516,No
120,Nauru,2008,29,Years of Life lost Communicable,Percent,All,All,YLLC119,0,130,520,No
121,Nepal,2008,60,Years of Life lost Communicable,Percent,All,All,YLLC120,0,130,524,No
122,Netherlands,2008,6,Years of Life lost Communicable,Percent,All,All,YLLC121,0,130,528,No
123,New Zealand,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC122,0,130,554,No
124,New Zealand,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC122,0,130,554,No
125,Nicaragua,2008,33,Years of Life lost Communicable,Percent,All,All,YLLC123,0,130,558,No
126,Niger,2008,90,Years of Life lost Communicable,Percent,All,All,YLLC124,0,130,562,No
127,Nigeria,2008,81,Years of Life lost Communicable,Percent,All,All,YLLC125,0,130,566,No
128,Niue,2008,27,Years of Life lost Communicable,Percent,All,All,YLLC126,0,130,570,No
129,Norway,2008,6,Years of Life lost Communicable,Percent,All,All,YLLC127,0,130,578,No
130,Oman,2008,13,Years of Life lost Communicable,Percent,All,All,YLLC128,0,130,512,No
131,Pakistan,2008,64,Years of Life lost Communicable,Percent,All,All,YLLC129,0,130,586,No
132,Palau,2008,24,Years of Life lost Communicable,Percent,All,All,YLLC130,0,130,585,No
133,Panama,2008,30,Years of Life lost Communicable,Percent,All,All,YLLC131,0,130,591,No
134,Panama,2008,30,Years of Life lost Communicable,Percent,All,All,YLLC131,0,130,590,No
135,Papua New Guinea,2008,62,Years of Life lost Communicable,Percent,All,All,YLLC132,0,130,598,No
136,Paraguay,2008,35,Years of Life lost Communicable,Percent,All,All,YLLC133,0,130,600,No
137,Peru,2008,37,Years of Life lost Communicable,Percent,All,All,YLLC134,0,130,604,No
138,Philippines,2008,42,Years of Life lost Communicable,Percent,All,All,YLLC135,0,130,608,No
139,Poland,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC136,0,130,616,No
140,Portugal,2008,10,Years of Life lost Communicable,Percent,All,All,YLLC137,0,130,620,No
141,Qatar,2008,11,Years of Life lost Communicable,Percent,All,All,YLLC138,0,130,634,No
142,Republic of Korea,2008,7,Years of Life lost Communicable,Percent,All,All,YLLC139,0,130,410,No
143,Republic of Moldova,2008,10,Years of Life lost Communicable,Percent,All,All,YLLC140,0,130,498,No
144,Romania,2008,8,Years of Life lost Communicable,Percent,All,All,YLLC141,0,130,642,No
145,Russian Federation,2008,11,Years of Life lost Communicable,Percent,All,All,YLLC142,0,130,643,No
146,Rwanda,2008,77,Years of Life lost Communicable,Percent,All,All,YLLC143,0,130,646,No
147,Saint Kitts and Nevis,2008,14,Years of Life lost Communicable,Percent,All,All,YLLC144,0,130,659,No
148,Saint Lucia,2008,20,Years of Life lost Communicable,Percent,All,All,YLLC145,0,130,662,No
149,Saint Vincent and the Grenadines,2008,24,Years of Life lost Communicable,Percent,All,All,YLLC146,0,130,670,No
150,Samoa,2008,34,Years of Life lost Communicable,Percent,All,All,YLLC147,0,130,882,No
151,San Marino,2008,7,Years of Life lost Communicable,Percent,All,All,YLLC148,0,130,674,No
152,Sao Tome and Principe,2008,67,Years of Life lost Communicable,Percent,All,All,YLLC149,0,130,678,No
153,Saudi Arabia,2008,20,Years of Life lost Communicable,Percent,All,All,YLLC150,0,130,682,No
154,Senegal,2008,77,Years of Life lost Communicable,Percent,All,All,YLLC151,0,130,686,No
155,Serbia,2008,4,Years of Life lost Communicable,Percent,All,All,YLLC152,0,130,688,No
156,Seychelles,2008,21,Years of Life lost Communicable,Percent,All,All,YLLC153,0,130,690,No
157,Sierra Leone,2008,85,Years of Life lost Communicable,Percent,All,All,YLLC154,0,130,694,No
158,Singapore,2008,11,Years of Life lost Communicable,Percent,All,All,YLLC155,0,130,702,No
159,Slovakia,2008,6,Years of Life lost Communicable,Percent,All,All,YLLC156,0,130,703,No
160,Slovenia,2008,4,Years of Life lost Communicable,Percent,All,All,YLLC157,0,130,705,No
161,Solomon Islands,2008,51,Years of Life lost Communicable,Percent,All,All,YLLC158,0,130,90,No
162,Somalia,2008,74,Years of Life lost Communicable,Percent,All,All,YLLC159,0,130,706,No
163,South Africa,2008,79,Years of Life lost Communicable,Percent,All,All,YLLC160,0,130,710,No
164,Spain,2008,7,Years of Life lost Communicable,Percent,All,All,YLLC161,0,130,724,No
165,Sri Lanka,2008,11,Years of Life lost Communicable,Percent,All,All,YLLC162,0,130,144,No
166,Sudan,2008,59,Years of Life lost Communicable,Percent,All,All,YLLC163,0,130,729,No
167,Sudan,2008,59,Years of Life lost Communicable,Percent,All,All,YLLC163,0,130,736,No
168,Suriname,2008,30,Years of Life lost Communicable,Percent,All,All,YLLC164,0,130,740,No
169,Swaziland,2008,72,Years of Life lost Communicable,Percent,All,All,YLLC165,0,130,748,No
170,Sweden,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC166,0,130,752,No
171,Switzerland,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC167,0,130,756,No
172,Switzerland,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC167,0,130,756,No
173,Syrian Arab Republic,2008,23,Years of Life lost Communicable,Percent,All,All,YLLC168,0,130,760,No
174,Tajikistan,2008,62,Years of Life lost Communicable,Percent,All,All,YLLC169,0,130,762,No
175,Thailand,2008,24,Years of Life lost Communicable,Percent,All,All,YLLC170,0,130,764,No
176,The former Yugoslav Republic of Macedonia,2008,6,Years of Life lost Communicable,Percent,All,All,YLLC171,0,130,807,No
177,Timor-Leste,2008,76,Years of Life lost Communicable,Percent,All,All,YLLC172,0,130,626,No
178,Togo,2008,76,Years of Life lost Communicable,Percent,All,All,YLLC173,0,130,768,No
179,Tonga,2008,30,Years of Life lost Communicable,Percent,All,All,YLLC174,0,130,776,No
180,Trinidad and Tobago,2008,22,Years of Life lost Communicable,Percent,All,All,YLLC175,0,130,780,No
181,Tunisia,2008,34,Years of Life lost Communicable,Percent,All,All,YLLC176,0,130,788,No
182,Turkey,2008,21,Years of Life lost Communicable,Percent,All,All,YLLC177,0,130,792,No
183,Turkmenistan,2008,35,Years of Life lost Communicable,Percent,All,All,YLLC178,0,130,795,No
184,Tuvalu,2008,28,Years of Life lost Communicable,Percent,All,All,YLLC179,0,130,798,No
185,Uganda,2008,76,Years of Life lost Communicable,Percent,All,All,YLLC180,0,130,800,No
186,Ukraine,2008,14,Years of Life lost Communicable,Percent,All,All,YLLC181,0,130,804,No
