,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
143,Iran (Islamic Republic of),2010,0.39,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU142,0,130,364,No
144,Iraq,2013,0.18,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU143,0,130,368,No
145,Iraq,2010,0.19,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU144,0,130,368,No
146,Ireland,2013,3.89,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU145,0,130,372,No
147,Ireland,2010,4.03,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU146,0,130,372,No
148,Israel,2013,3.36,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU147,0,130,376,No
149,Israel,2010,3.5,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU148,0,130,376,No
150,Italy,2013,6.41,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU149,0,130,380,No
151,Italy,2010,6.54,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU150,0,130,380,No
152,Jamaica,2013,1.08,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU151,0,130,388,No
153,Jamaica,2010,1.09,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU152,0,130,388,No
154,Japan,2013,7.17,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU153,0,130,392,No
155,Japan,2013,7.17,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU153,0,130,392,No
156,Japan,2010,7.19,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU154,0,130,392,No
157,Japan,2010,7.19,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU154,0,130,392,No
158,Jordan,2013,0.82,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU155,0,130,400,No
159,Jordan,2010,0.97,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU156,0,130,400,No
160,Kazakhstan,2013,1.34,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU157,0,130,398,No
161,Kazakhstan,2010,1.37,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU158,0,130,398,No
162,Kenya,2013,0.02,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU159,0,130,404,No
163,Kenya,2010,0.02,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU160,0,130,404,No
164,Kiribati,2013,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU161,0,130,296,No
165,Kiribati,2010,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU162,0,130,296,No
166,Kuwait,2013,1.19,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU163,0,130,414,No
167,Kuwait,2010,1.46,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU164,0,130,414,No
168,Kyrgyzstan,2013,0.54,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU165,0,130,417,No
169,Lao Peoples Democratic Republic,2013,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU166,0,130,418,No
170,Lao Peoples Democratic Republic,2010,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU167,0,130,418,No
171,Latvia,2013,5.37,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU168,0,130,428,No
172,Latvia,2010,4.88,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU169,0,130,428,No
173,Lebanon,2013,1.87,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU170,0,130,422,No
174,Lebanon,2010,2.13,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU171,0,130,422,No
175,Liberia,2010,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU172,0,130,430,No
176,Libya,2013,0.97,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU173,0,130,434,No
177,Libya,2010,0.94,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU174,0,130,434,No
178,Lithuania,2013,3.65,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU175,0,130,440,No
179,Lithuania,2010,3.91,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU176,0,130,440,No
180,Luxembourg,2013,3.77,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU177,0,130,442,No
181,Luxembourg,2010,3.94,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU178,0,130,442,No
182,Madagascar,2013,0.04,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU179,0,130,450,No
183,Madagascar,2010,0.05,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU180,0,130,450,No
184,Malawi,2013,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU181,0,130,454,No
185,Malawi,2010,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU182,0,130,454,No
186,Malaysia,2013,1.41,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU183,0,130,458,No
187,Malaysia,2010,1.48,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU184,0,130,458,No
188,Maldives,2013,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU185,0,130,462,No
189,Maldives,2010,0.0,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU186,0,130,462,No
190,Mali,2013,0.07,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU187,0,130,466,No
191,Mali,2010,0.07,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU188,0,130,466,No
192,Malta,2013,4.66,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU189,0,130,470,No
193,Malta,2010,4.8,Total density radiotherapy units,per 1m pop,All,All,TODPMPORAU190,0,130,470,No
