,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
58,Georgia,2011,6.87,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS58,0,130,268,No
59,Germany,2011,15.23,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS59,0,130,276,No
60,Ghana,2011,0.07,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS60,0,130,288,No
61,Greece,2011,12.88,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS61,0,130,300,No
62,Grenada,2011,1.92,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS62,0,130,308,No
63,Guatemala,2011,0.59,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS63,0,130,320,No
64,Guinea,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS64,0,130,324,No
65,Guinea-Bissau,2011,0.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS65,0,130,624,No
66,Guyana,2011,0.53,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS66,0,130,328,No
67,Haiti,2011,0.2,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS67,0,130,332,No
68,Honduras,2011,0.77,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS68,0,130,340,No
69,Hungary,2011,6.52,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS69,0,130,348,No
70,Iceland,2011,19.74,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS70,0,130,352,No
