,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
162,Switzerland,2012,41.85,Population Median Age,Absolute,All,All,PMAY158,0,130,756,No
163,Switzerland,2012,41.85,Population Median Age,Absolute,All,All,PMAY158,0,130,756,No
164,Syrian Arab Republic,2012,22.21,Population Median Age,Absolute,All,All,PMAY159,0,130,760,No
165,Tajikistan,2012,21.54,Population Median Age,Absolute,All,All,PMAY160,0,130,762,No
166,Thailand,2012,36.42,Population Median Age,Absolute,All,All,PMAY161,0,130,764,No
167,The former Yugoslav Republic of Macedonia,2012,36.79,Population Median Age,Absolute,All,All,PMAY162,0,130,807,No
168,Timor-Leste,2012,16.4,Population Median Age,Absolute,All,All,PMAY163,0,130,626,No
169,Togo,2012,18.82,Population Median Age,Absolute,All,All,PMAY164,0,130,768,No
170,Tonga,2012,21.28,Population Median Age,Absolute,All,All,PMAY165,0,130,776,No
171,Trinidad and Tobago,2012,32.84,Population Median Age,Absolute,All,All,PMAY166,0,130,780,No
172,Tunisia,2012,29.89,Population Median Age,Absolute,All,All,PMAY167,0,130,788,No
173,Turkey,2012,29.04,Population Median Age,Absolute,All,All,PMAY168,0,130,792,No
174,Turkmenistan,2012,25.26,Population Median Age,Absolute,All,All,PMAY169,0,130,795,No
175,Uganda,2012,15.68,Population Median Age,Absolute,All,All,PMAY170,0,130,800,No
176,Ukraine,2012,39.62,Population Median Age,Absolute,All,All,PMAY171,0,130,804,No
177,United Arab Emirates,2012,29.37,Population Median Age,Absolute,All,All,PMAY172,0,130,784,No
178,United Kingdom,2012,40.07,Population Median Age,Absolute,All,All,PMAY173,0,130,826,No
179,United Republic of Tanzania,2012,17.49,Population Median Age,Absolute,All,All,PMAY174,0,130,834,No
180,United States of America,2012,37.3,Population Median Age,Absolute,All,All,PMAY175,0,130,840,No
181,Uruguay,2012,34.16,Population Median Age,Absolute,All,All,PMAY176,0,130,858,No
182,Uzbekistan,2012,24.88,Population Median Age,Absolute,All,All,PMAY177,0,130,860,No
183,Vanuatu,2012,21.56,Population Median Age,Absolute,All,All,PMAY178,0,130,548,No
184,Venezuela (Bolivarian Republic of),2012,26.73,Population Median Age,Absolute,All,All,PMAY179,0,130,862,No
185,Viet Nam,2012,29.41,Population Median Age,Absolute,All,All,PMAY180,0,130,704,No
186,Yemen,2012,18.78,Population Median Age,Absolute,All,All,PMAY181,0,130,887,No
187,Yemen,2012,18.78,Population Median Age,Absolute,All,All,PMAY181,0,130,886,No
188,Zambia,2012,16.54,Population Median Age,Absolute,All,All,PMAY182,0,130,894,No
189,Zimbabwe,2012,19.18,Population Median Age,Absolute,All,All,PMAY183,0,130,716,No
