Uniq ID,Year,From Currency,To Currency,Average
CURR_03354,1984,USD,GIP,0.792749
CURR_03355,1983,USD,GIP,0.718643
CURR_03356,1982,USD,GIP,0.634212
CURR_03357,1981,USD,GIP,0.586558
CURR_03358,1980,USD,GIP,0.445349
CURR_03359,1979,USD,GIP,0.472181
CURR_03360,1978,USD,GIP,0.521505
CURR_03361,1977,USD,GIP,0.573272
CURR_03362,1976,USD,GIP,0.55651
CURR_03363,1975,USD,GIP,0.452041
CURR_03364,1974,USD,GIP,0.427756
CURR_03365,1973,USD,GIP,0.408171
CURR_03366,1972,USD,GIP,0.400391
CURR_03367,1971,USD,GIP,0.41092
CURR_03368,1970,USD,GIP,0.416667
CURR_03369,1969,USD,GIP,0.416667
CURR_03370,1968,USD,GIP,0.416667
CURR_03371,1967,USD,GIP,0.362103
CURR_03372,1966,USD,GIP,0.357143
CURR_03373,1965,USD,GIP,0.357143
CURR_03374,1964,USD,GIP,0.357143
CURR_03375,1963,USD,GIP,0.357143
CURR_03376,1962,USD,GIP,0.357143
CURR_03377,1961,USD,GIP,0.357143
CURR_03378,1960,USD,GIP,0.357143
CURR_03379,2021,USD,GMD,51.522312
CURR_03380,2020,USD,GMD,51.490184
CURR_03381,2019,USD,GMD,50.090749
CURR_03382,2018,USD,GMD,48.088815
CURR_03383,2017,USD,GMD,45.88473
CURR_03384,2016,USD,GMD,41.987313
CURR_03385,2015,USD,GMD,41.115175
CURR_03386,2014,USD,GMD,39.801551
CURR_03387,2013,USD,GMD,35.063197
CURR_03388,2012,USD,GMD,30.537859
CURR_03389,2011,USD,GMD,27.98104
CURR_03390,2010,USD,GMD,27.436784
CURR_03391,2009,USD,GMD,26.375485
CURR_03392,2008,USD,GMD,22.356542
CURR_03393,2007,USD,GMD,24.923844
CURR_03394,2006,USD,GMD,28.153416
CURR_03395,2005,USD,GMD,28.505128
CURR_03396,2004,USD,GMD,29.787503
CURR_03397,2003,USD,GMD,26.353831
CURR_03398,2002,USD,GMD,19.321357
CURR_03399,2001,USD,GMD,16.40383
CURR_03400,2000,USD,GMD,13.860773
CURR_03401,1999,USD,GMD,12.490525
CURR_03402,1998,USD,GMD,10.498254
CURR_03403,1997,USD,GMD,11.278791
CURR_03404,1996,USD,GMD,10.135017
CURR_03405,1995,USD,GMD,8.981713
CURR_03406,1994,USD,GMD,9.000483
CURR_03407,1993,USD,GMD,9.442533
CURR_03408,1992,USD,GMD,9.209255
CURR_03409,1991,USD,GMD,9.715216
CURR_03410,1990,USD,GMD,7.423689
CURR_03411,1989,USD,GMD,8.035823
CURR_03412,1988,USD,GMD,7.394333
CURR_03413,1987,USD,GMD,6.562331
CURR_03414,1986,USD,GMD,6.268876
CURR_03415,1985,USD,GMD,3.640918
CURR_03416,1984,USD,GMD,3.779239
CURR_03417,1983,USD,GMD,2.874221
CURR_03418,1982,USD,GMD,2.536541
CURR_03419,1981,USD,GMD,2.345766
CURR_03420,1980,USD,GMD,1.781191
CURR_03421,1979,USD,GMD,1.888416
CURR_03422,1978,USD,GMD,2.085745
CURR_03423,1977,USD,GMD,2.293019
CURR_03424,1976,USD,GMD,2.225673
CURR_03425,1975,USD,GMD,1.808044
CURR_03426,1974,USD,GMD,1.710927
CURR_03427,1973,USD,GMD,1.702405
CURR_03428,1972,USD,GMD,2.001333
CURR_03429,1971,USD,GMD,2.054598
CURR_03430,1970,USD,GMD,2.08333
CURR_03431,1969,USD,GMD,2.08333
CURR_03432,1968,USD,GMD,2.08333
CURR_03433,1967,USD,GMD,1.835314
CURR_03434,1966,USD,GMD,1.785711
CURR_03435,1965,USD,GMD,1.785711
CURR_03436,1964,USD,GMD,1.785711
CURR_03437,1963,USD,GMD,1.785711
CURR_03438,1962,USD,GMD,1.785711
CURR_03439,1961,USD,GMD,1.785711
CURR_03440,1960,USD,GMD,1.785711
CURR_03441,2021,USD,GNF,9833.335207
CURR_03442,2020,USD,GNF,9609.131673
CURR_03443,2019,USD,GNF,9242.132779
CURR_03444,2018,USD,GNF,9064.928021
CURR_03445,2017,USD,GNF,9106.039721
CURR_03446,2016,USD,GNF,7918.564454
CURR_03447,2015,USD,GNF,7363.102536
CURR_03448,2014,USD,GNF,6995.331287
CURR_03449,2013,USD,GNF,7002.904906
CURR_03450,2012,USD,GNF,6936.882865
CURR_03451,2011,USD,GNF,7005.377449
CURR_03452,2010,USD,GNF,5585.385664
CURR_03453,2009,USD,GNF,4878.936497
CURR_03454,2008,USD,GNF,4613.995846
CURR_03455,2007,USD,GNF,4447.115667
CURR_03456,2006,USD,GNF,4960.766153
CURR_03457,2005,USD,GNF,3571.313303
CURR_03458,2004,USD,GNF,2293.535702
CURR_03459,2003,USD,GNF,1979.756995
CURR_03460,2002,USD,GNF,1963.494991
CURR_03461,2001,USD,GNF,1934.19964
CURR_03462,2000,USD,GNF,1761.515036
CURR_03463,1999,USD,GNF,1520.775098
CURR_03464,1998,USD,GNF,1219.999213
CURR_03465,1997,USD,GNF,1211.152468
CURR_03466,1996,USD,GNF,1039.511367
CURR_03467,1995,USD,GNF,932.782385
CURR_03468,1994,USD,GNF,917.983758
CURR_03469,1993,USD,GNF,988.324379
CURR_03470,1992,USD,GNF,934.656593
CURR_03471,1991,USD,GNF,832.01012
CURR_03472,1990,USD,GNF,621.727049
CURR_03473,1989,USD,GNF,626.842614
CURR_03474,1988,USD,GNF,522.889134
CURR_03475,1987,USD,GNF,397.391864
CURR_03476,1986,USD,GNF,301.291403
CURR_03477,1985,USD,GNF,22.752363
CURR_03478,1984,USD,GNF,25.401838
CURR_03479,1983,USD,GNF,25.157774
CURR_03480,1982,USD,GNF,24.779252
CURR_03481,1981,USD,GNF,24.691042
CURR_03482,1980,USD,GNF,19.632519
CURR_03483,1979,USD,GNF,19.107013
CURR_03484,1978,USD,GNF,19.723541
CURR_03485,1977,USD,GNF,21.144483
CURR_03486,1976,USD,GNF,21.381957
CURR_03487,1975,USD,GNF,20.673265
CURR_03488,1974,USD,GNF,20.556276
CURR_03489,1973,USD,GNF,20.716092
CURR_03490,1972,USD,GNF,22.736274
CURR_03491,1971,USD,GNF,24.612752
CURR_03492,1970,USD,GNF,24.685
CURR_03493,1969,USD,GNF,24.685
CURR_03494,1968,USD,GNF,24.685
CURR_03495,1967,USD,GNF,24.685
CURR_03496,1966,USD,GNF,24.685
CURR_03497,1965,USD,GNF,24.685
CURR_03498,1964,USD,GNF,24.685
CURR_03499,1963,USD,GNF,24.685
CURR_03500,1962,USD,GNF,24.685
CURR_03501,1961,USD,GNF,24.685
CURR_03502,1960,USD,GNF,24.685
CURR_03503,2021,USD,GRD,288.268525
CURR_03504,2020,USD,GRD,298.779082
CURR_03505,2019,USD,GRD,304.428993
CURR_03506,2018,USD,GRD,288.813611
CURR_03507,2017,USD,GRD,302.257387
CURR_03508,2016,USD,GRD,308.000515
CURR_03509,2015,USD,GRD,307.321156
CURR_03510,2014,USD,GRD,256.905242
CURR_03511,2013,USD,GRD,256.664579
CURR_03512,2012,USD,GRD,265.392376
CURR_03513,2011,USD,GRD,245.07393
CURR_03514,2010,USD,GRD,257.567072
CURR_03515,2009,USD,GRD,244.988411
CURR_03516,2008,USD,GRD,232.902357
CURR_03517,2007,USD,GRD,249.0043
CURR_03518,2006,USD,GRD,271.629927
CURR_03519,2005,USD,GRD,274.33675
CURR_03520,2004,USD,GRD,274.245215
CURR_03521,2003,USD,GRD,301.824684
CURR_03522,2002,USD,GRD,361.51684
CURR_03523,2001,USD,GRD,380.817768
CURR_03524,2000,USD,GRD,365.691682
CURR_03525,1999,USD,GRD,306.127598
CURR_03526,1998,USD,GRD,295.503384
CURR_03527,1997,USD,GRD,273.056539
CURR_03528,1996,USD,GRD,240.720364
CURR_03529,1995,USD,GRD,231.739481
CURR_03530,1994,USD,GRD,242.476933
CURR_03531,1993,USD,GRD,229.418009
CURR_03532,1992,USD,GRD,190.73383
CURR_03533,1991,USD,GRD,182.393134
CURR_03534,1990,USD,GRD,158.263019
CURR_03535,1989,USD,GRD,123.6263
CURR_03536,1988,USD,GRD,123.194168
CURR_03537,1987,USD,GRD,130.426389
CURR_03538,1986,USD,GRD,148.262843
CURR_03539,1985,USD,GRD,180.686722
CURR_03540,1984,USD,GRD,163.981546
CURR_03541,1983,USD,GRD,143.410259
CURR_03542,1982,USD,GRD,66.882181
CURR_03543,1981,USD,GRD,55.412167
CURR_03544,1980,USD,GRD,42.566252
CURR_03545,1979,USD,GRD,36.993615
CURR_03546,1978,USD,GRD,36.660606
CURR_03547,1977,USD,GRD,36.704376
CURR_03548,1976,USD,GRD,36.459812
CURR_03549,1975,USD,GRD,31.951362
CURR_03550,1974,USD,GRD,30.0003
CURR_03551,1973,USD,GRD,29.62515
CURR_03552,1972,USD,GRD,30.0003
CURR_03553,1971,USD,GRD,30.0
CURR_03554,1970,USD,GRD,30.0
CURR_03555,1969,USD,GRD,30.0
CURR_03556,1968,USD,GRD,30.0
CURR_03557,1967,USD,GRD,30.0
CURR_03558,1966,USD,GRD,30.0
CURR_03559,1965,USD,GRD,30.0
CURR_03560,1964,USD,GRD,30.0
CURR_03561,1963,USD,GRD,30.0
CURR_03562,1962,USD,GRD,30.0
CURR_03563,1961,USD,GRD,30.00005
CURR_03564,1960,USD,GRD,30.0003
CURR_03565,2021,USD,GTQ,7.738436
CURR_03566,2020,USD,GTQ,7.724166
CURR_03567,2019,USD,GTQ,7.700405
CURR_03568,2018,USD,GTQ,7.503175
CURR_03569,2017,USD,GTQ,7.350697
CURR_03570,2016,USD,GTQ,7.603276
CURR_03571,2015,USD,GTQ,7.656666
CURR_03572,2014,USD,GTQ,7.73687
CURR_03573,2013,USD,GTQ,7.860697
CURR_03574,2012,USD,GTQ,7.834481
CURR_03575,2011,USD,GTQ,7.787687
CURR_03576,2010,USD,GTQ,8.063973
CURR_03577,2009,USD,GTQ,8.140251
CURR_03578,2008,USD,GTQ,7.549472
CURR_03579,2007,USD,GTQ,7.66387
CURR_03580,2006,USD,GTQ,7.600518
CURR_03581,2005,USD,GTQ,7.643822
CURR_03582,2004,USD,GTQ,7.952484
CURR_03583,2003,USD,GTQ,7.920756
CURR_03584,2002,USD,GTQ,7.804571
CURR_03585,2001,USD,GTQ,7.899507
CURR_03586,2000,USD,GTQ,7.913465
CURR_03587,1999,USD,GTQ,8.095604
CURR_03588,1998,USD,GTQ,6.307626
CURR_03589,1997,USD,GTQ,6.706651
CURR_03590,1996,USD,GTQ,6.26338
CURR_03591,1995,USD,GTQ,5.466736
CURR_03592,1994,USD,GTQ,5.405808
CURR_03593,1993,USD,GTQ,5.829014
CURR_03594,1992,USD,GTQ,5.357823
CURR_03595,1991,USD,GTQ,5.550221
CURR_03596,1990,USD,GTQ,4.224565
CURR_03597,1989,USD,GTQ,2.983646
CURR_03598,1988,USD,GTQ,2.88736
CURR_03599,1987,USD,GTQ,2.319033
CURR_03600,1986,USD,GTQ,1.694158
CURR_03601,1985,USD,GTQ,0.935038
CURR_03602,1984,USD,GTQ,1.054458
CURR_03603,1983,USD,GTQ,1.089308
CURR_03604,1982,USD,GTQ,1.107897
CURR_03605,1981,USD,GTQ,1.178676
CURR_03606,1980,USD,GTQ,1.034985
CURR_03607,1979,USD,GTQ,1.0
CURR_03608,1978,USD,GTQ,1.0
CURR_03609,1977,USD,GTQ,1.0
CURR_03610,1976,USD,GTQ,1.0
CURR_03611,1975,USD,GTQ,1.0
CURR_03612,1974,USD,GTQ,1.0
CURR_03613,1973,USD,GTQ,1.0
CURR_03614,1972,USD,GTQ,1.0
CURR_03615,1971,USD,GTQ,1.0
CURR_03616,1970,USD,GTQ,1.0
CURR_03617,1969,USD,GTQ,1.0
CURR_03618,1968,USD,GTQ,1.0
CURR_03619,1967,USD,GTQ,1.0
CURR_03620,1966,USD,GTQ,1.0
CURR_03621,1965,USD,GTQ,1.0
CURR_03622,1964,USD,GTQ,1.0
CURR_03623,1963,USD,GTQ,1.0
CURR_03624,1962,USD,GTQ,1.0
CURR_03625,1961,USD,GTQ,1.0
CURR_03626,1960,USD,GTQ,1.0
CURR_03627,2021,USD,GYD,209.176358
CURR_03628,2020,USD,GYD,209.09968
CURR_03629,2019,USD,GYD,208.944168
CURR_03630,2018,USD,GYD,208.476212
CURR_03631,2017,USD,GYD,206.875755
CURR_03632,2016,USD,GYD,206.455873
CURR_03633,2015,USD,GYD,206.417701
CURR_03634,2014,USD,GYD,206.408693
CURR_03635,2013,USD,GYD,205.217143
CURR_03636,2012,USD,GYD,202.302467
CURR_03637,2011,USD,GYD,203.93019
CURR_03638,2010,USD,GYD,204.871158
CURR_03639,2009,USD,GYD,205.199084
CURR_03640,2008,USD,GYD,203.498255
CURR_03641,2007,USD,GYD,200.915869
CURR_03642,2006,USD,GYD,189.57891
CURR_03643,2005,USD,GYD,179.468616
CURR_03644,2004,USD,GYD,178.896793
CURR_03645,2003,USD,GYD,178.997978
CURR_03646,2002,USD,GYD,179.318749
CURR_03647,2001,USD,GYD,180.784157
CURR_03648,2000,USD,GYD,184.874381
CURR_03649,1999,USD,GYD,195.106028
CURR_03650,1998,USD,GYD,148.470691
CURR_03651,1997,USD,GYD,157.45924
CURR_03652,1996,USD,GYD,145.337647
CURR_03653,1995,USD,GYD,133.592352
CURR_03654,1994,USD,GYD,129.985113
CURR_03655,1993,USD,GYD,131.08535
CURR_03656,1992,USD,GYD,129.52798
CURR_03657,1991,USD,GYD,123.402015
CURR_03658,1990,USD,GYD,37.23142
CURR_03659,1989,USD,GYD,28.774414
CURR_03660,1988,USD,GYD,11.022212
CURR_03661,1987,USD,GYD,9.049641
CURR_03662,1986,USD,GYD,3.860347
CURR_03663,1985,USD,GYD,3.975644
CURR_03664,1984,USD,GYD,4.040232
CURR_03665,1983,USD,GYD,3.267925
CURR_03666,1982,USD,GYD,3.323691
CURR_03667,1981,USD,GYD,3.315026
CURR_03668,1980,USD,GYD,2.639212
CURR_03669,1979,USD,GYD,2.55
CURR_03670,1978,USD,GYD,2.55
CURR_03671,1977,USD,GYD,2.55
CURR_03672,1976,USD,GYD,2.55
CURR_03673,1975,USD,GYD,2.355384
CURR_03674,1974,USD,GYD,2.226855
CURR_03675,1973,USD,GYD,2.106176
CURR_03676,1972,USD,GYD,2.087273
CURR_03677,1971,USD,GYD,1.98866
CURR_03678,1970,USD,GYD,2.0
CURR_03679,1969,USD,GYD,2.0
CURR_03680,1968,USD,GYD,2.0
CURR_03681,1967,USD,GYD,1.738099
CURR_03682,1966,USD,GYD,1.71429
CURR_03683,1965,USD,GYD,1.71429
CURR_03684,1964,USD,GYD,1.71429
CURR_03685,1963,USD,GYD,1.71429
CURR_03686,1962,USD,GYD,1.71429
CURR_03687,1961,USD,GYD,1.71429
CURR_03688,1960,USD,GYD,1.71429
CURR_03689,2021,USD,HKD,7.773091
CURR_03690,2020,USD,HKD,7.756015
CURR_03691,2019,USD,HKD,7.835344
CURR_03692,2018,USD,HKD,7.837712
CURR_03693,2017,USD,HKD,7.792849
CURR_03694,2016,USD,HKD,7.762394
CURR_03695,2015,USD,HKD,7.752421
CURR_03696,2014,USD,HKD,7.754944
CURR_03697,2013,USD,HKD,7.75656
CURR_03698,2012,USD,HKD,7.757122
CURR_03699,2011,USD,HKD,7.784903
CURR_03700,2010,USD,HKD,7.769342
CURR_03701,2009,USD,HKD,7.751388
CURR_03702,2008,USD,HKD,7.786779
CURR_03703,2007,USD,HKD,7.80158
CURR_03704,2006,USD,HKD,7.768648
CURR_03705,2005,USD,HKD,7.777543
CURR_03706,2004,USD,HKD,7.788789
CURR_03707,2003,USD,HKD,7.786947
CURR_03708,2002,USD,HKD,7.799595
CURR_03709,2001,USD,HKD,7.799711
CURR_03710,2000,USD,HKD,7.793413
CURR_03711,1999,USD,HKD,7.759431
CURR_03712,1998,USD,HKD,7.760465
CURR_03713,1997,USD,HKD,7.718157
CURR_03714,1996,USD,HKD,7.629093
CURR_03715,1995,USD,HKD,7.650045
CURR_03716,1994,USD,HKD,7.712324
CURR_03717,1993,USD,HKD,7.721654
CURR_03718,1992,USD,HKD,7.727104
CURR_03719,1991,USD,HKD,7.77921
CURR_03720,1990,USD,HKD,7.802767
CURR_03721,1989,USD,HKD,8.123298
CURR_03722,1988,USD,HKD,8.240287
CURR_03723,1987,USD,HKD,8.230116
CURR_03724,1986,USD,HKD,8.255996
CURR_03725,1985,USD,HKD,8.280363
CURR_03726,1984,USD,HKD,7.963275
CURR_03727,1983,USD,HKD,7.249812
CURR_03728,1982,USD,HKD,6.063448
CURR_03729,1981,USD,HKD,5.590452
CURR_03730,1980,USD,HKD,4.975917
CURR_03731,1979,USD,HKD,5.001785
CURR_03732,1978,USD,HKD,4.683343
CURR_03733,1977,USD,HKD,4.661513
CURR_03734,1976,USD,HKD,4.90475
CURR_03735,1975,USD,HKD,4.935167
CURR_03736,1974,USD,HKD,5.031583
CURR_03737,1973,USD,HKD,5.1465
CURR_03738,1972,USD,HKD,5.641417
CURR_03739,1971,USD,HKD,5.980411
CURR_03740,1970,USD,HKD,6.0606
CURR_03741,1969,USD,HKD,6.0606
CURR_03742,1968,USD,HKD,6.0606
CURR_03743,1967,USD,HKD,5.743158
CURR_03744,1966,USD,HKD,5.7143
CURR_03745,1965,USD,HKD,5.7143
CURR_03746,1964,USD,HKD,5.7143
CURR_03747,1963,USD,HKD,5.7143
CURR_03748,1962,USD,HKD,5.7143
CURR_03749,1961,USD,HKD,5.7143
CURR_03750,1960,USD,HKD,5.7143
CURR_03751,2021,USD,HNL,24.025562
CURR_03752,2020,USD,HNL,24.541258
CURR_03753,2019,USD,HNL,24.441887
CURR_03754,2018,USD,HNL,23.893244
CURR_03755,2017,USD,HNL,23.467816
CURR_03756,2016,USD,HNL,22.767621
CURR_03757,2015,USD,HNL,21.680576
CURR_03758,2014,USD,HNL,20.222951
CURR_03759,2013,USD,HNL,20.092378
CURR_03760,2012,USD,HNL,19.318592
CURR_03761,2011,USD,HNL,18.913123
CURR_03762,2010,USD,HNL,18.92
CURR_03763,2009,USD,HNL,18.920267
CURR_03764,2008,USD,HNL,18.92
CURR_03765,2007,USD,HNL,18.92
CURR_03766,2006,USD,HNL,18.913758
CURR_03767,2005,USD,HNL,18.817694
CURR_03768,2004,USD,HNL,18.20151
CURR_03769,2003,USD,HNL,17.338694
CURR_03770,2002,USD,HNL,16.423244
CURR_03771,2001,USD,HNL,15.58557
CURR_03772,2000,USD,HNL,15.168541
CURR_03773,1999,USD,HNL,15.57951
CURR_03774,1998,USD,HNL,13.202853
CURR_03775,1997,USD,HNL,14.378548
CURR_03776,1996,USD,HNL,12.119118
CURR_03777,1995,USD,HNL,8.910901
CURR_03778,1994,USD,HNL,7.903763
CURR_03779,1993,USD,HNL,6.69397
CURR_03780,1992,USD,HNL,5.696958
CURR_03781,1991,USD,HNL,5.867842
CURR_03782,1990,USD,HNL,3.872554
CURR_03783,1989,USD,HNL,2.118979
CURR_03784,1988,USD,HNL,2.204442
CURR_03785,1987,USD,HNL,1.855227
CURR_03786,1986,USD,HNL,1.807102
CURR_03787,1985,USD,HNL,1.870075
CURR_03788,1984,USD,HNL,2.108916
CURR_03789,1983,USD,HNL,2.178617
CURR_03790,1982,USD,HNL,2.215794
CURR_03791,1981,USD,HNL,2.357352
CURR_03792,1980,USD,HNL,2.06997
CURR_03793,1979,USD,HNL,2.0
CURR_03794,1978,USD,HNL,2.0
CURR_03795,1977,USD,HNL,2.0
CURR_03796,1976,USD,HNL,2.0
CURR_03797,1975,USD,HNL,2.0
CURR_03798,1974,USD,HNL,2.0
CURR_03799,1973,USD,HNL,2.0
CURR_03800,1972,USD,HNL,2.000009
CURR_03801,1971,USD,HNL,2.0
CURR_03802,1970,USD,HNL,2.0
CURR_03803,1969,USD,HNL,2.0
CURR_03804,1968,USD,HNL,2.0
CURR_03805,1967,USD,HNL,2.0
CURR_03806,1966,USD,HNL,2.0
CURR_03807,1965,USD,HNL,2.0
CURR_03808,1964,USD,HNL,2.0
CURR_03809,1963,USD,HNL,2.0
CURR_03810,1962,USD,HNL,2.0
CURR_03811,1961,USD,HNL,2.0
CURR_03812,1960,USD,HNL,2.0
CURR_03813,2021,USD,HRK,6.368673
CURR_03814,2020,USD,HRK,6.609778
CURR_03815,2019,USD,HRK,6.627276
CURR_03816,2018,USD,HRK,6.287317
CURR_03817,2017,USD,HRK,6.620156
CURR_03818,2016,USD,HRK,6.809662
CURR_03819,2015,USD,HRK,6.866489
CURR_03820,2014,USD,HRK,5.75637
CURR_03821,2013,USD,HRK,5.708156
CURR_03822,2012,USD,HRK,5.858031
CURR_03823,2011,USD,HRK,5.350881
CURR_03824,2010,USD,HRK,5.508786
CURR_03825,2009,USD,HRK,5.279301
CURR_03826,2008,USD,HRK,4.935777
CURR_03827,2007,USD,HRK,5.362326
CURR_03828,2006,USD,HRK,5.839016
CURR_03829,2005,USD,HRK,5.955644
CURR_03830,2004,USD,HRK,6.032628
CURR_03831,2003,USD,HRK,6.677208
CURR_03832,2002,USD,HRK,7.833613
CURR_03833,2001,USD,HRK,8.414395
CURR_03834,2000,USD,HRK,8.554079
CURR_03835,1999,USD,HRK,7.795409
CURR_03836,1998,USD,HRK,6.276685
CURR_03837,1997,USD,HRK,6.812043
CURR_03838,1996,USD,HRK,5.626274
CURR_03839,1995,USD,HRK,4.921425
CURR_03840,1994,USD,HRK,5.637796
CURR_03841,1993,USD,HRK,3.702141
CURR_03842,1992,USD,HRK,0.27283
CURR_03843,2021,USD,HTG,89.998808
CURR_03844,2020,USD,HTG,94.13857
CURR_03845,2019,USD,HTG,90.391547
CURR_03846,2018,USD,HTG,67.422602
CURR_03847,2017,USD,HTG,64.818907
CURR_03848,2016,USD,HTG,62.836358
CURR_03849,2015,USD,HTG,50.42342
CURR_03850,2014,USD,HTG,43.641802
CURR_03851,2013,USD,HTG,42.810042
CURR_03852,2012,USD,HTG,41.752074
CURR_03853,2011,USD,HTG,40.609335
CURR_03854,2010,USD,HTG,40.086373
CURR_03855,2009,USD,HTG,40.026344
CURR_03856,2008,USD,HTG,38.506833
CURR_03857,2007,USD,HTG,36.158075
CURR_03858,2006,USD,HTG,39.592805
CURR_03859,2005,USD,HTG,39.506561
CURR_03860,2004,USD,HTG,36.740614
CURR_03861,2003,USD,HTG,39.19827
CURR_03862,2002,USD,HTG,28.751208
CURR_03863,2001,USD,HTG,24.25382
CURR_03864,2000,USD,HTG,21.811793
CURR_03865,1999,USD,HTG,18.566166
CURR_03866,1998,USD,HTG,16.537496
CURR_03867,1997,USD,HTG,18.415657
CURR_03868,1996,USD,HTG,16.256229
CURR_03869,1995,USD,HTG,14.216189
CURR_03870,1994,USD,HTG,14.136761
CURR_03871,1993,USD,HTG,13.263127
CURR_03872,1992,USD,HTG,10.156518
CURR_03873,1991,USD,HTG,6.659725
CURR_03874,1990,USD,HTG,4.708864
CURR_03875,1989,USD,HTG,5.297448
CURR_03876,1988,USD,HTG,5.511106
CURR_03877,1987,USD,HTG,4.638067
CURR_03878,1986,USD,HTG,4.517756
CURR_03879,1985,USD,HTG,4.675188
CURR_03880,1984,USD,HTG,5.272291
CURR_03881,1983,USD,HTG,5.446541
CURR_03882,1982,USD,HTG,5.539484
CURR_03883,1981,USD,HTG,5.89338
CURR_03884,1980,USD,HTG,5.174925
CURR_03885,1979,USD,HTG,5.0
CURR_03886,1978,USD,HTG,5.0
CURR_03887,1977,USD,HTG,5.0
CURR_03888,1976,USD,HTG,5.0
CURR_03889,1975,USD,HTG,5.0
CURR_03890,1974,USD,HTG,5.000004
CURR_03891,1973,USD,HTG,5.0
CURR_03892,1972,USD,HTG,5.000018
CURR_03893,1971,USD,HTG,5.0
CURR_03894,1970,USD,HTG,5.0
CURR_03895,1969,USD,HTG,5.0
CURR_03896,1968,USD,HTG,5.0
CURR_03897,1967,USD,HTG,5.0
CURR_03898,1966,USD,HTG,5.0
CURR_03899,1965,USD,HTG,5.0
CURR_03900,1964,USD,HTG,5.0
CURR_03901,1963,USD,HTG,5.0
CURR_03902,1962,USD,HTG,5.0
CURR_03903,1961,USD,HTG,5.0
CURR_03904,1960,USD,HTG,5.0
CURR_03905,2021,USD,HUF,303.365747
CURR_03906,2020,USD,HUF,307.820562
CURR_03907,2019,USD,HUF,290.678255
CURR_03908,2018,USD,HUF,270.420204
CURR_03909,2017,USD,HUF,274.276083
CURR_03910,2016,USD,HUF,281.505218
CURR_03911,2015,USD,HUF,279.53253
CURR_03912,2014,USD,HUF,232.768695
CURR_03913,2013,USD,HUF,223.614054
CURR_03914,2012,USD,HUF,225.256934
CURR_03915,2011,USD,HUF,201.191701
CURR_03916,2010,USD,HUF,208.375394
CURR_03917,2009,USD,HUF,201.952847
CURR_03918,2008,USD,HUF,172.260564
CURR_03919,2007,USD,HUF,183.666139
CURR_03920,2006,USD,HUF,210.575782
CURR_03921,2005,USD,HUF,199.759141
CURR_03922,2004,USD,HUF,202.556898
CURR_03923,2003,USD,HUF,224.41342
CURR_03924,2002,USD,HUF,257.815084
CURR_03925,2001,USD,HUF,286.557236
CURR_03926,2000,USD,HUF,282.537342
CURR_03927,1999,USD,HUF,249.08937
CURR_03928,1998,USD,HUF,211.483789
CURR_03929,1997,USD,HUF,206.541489
CURR_03930,1996,USD,HUF,158.043152
CURR_03931,1995,USD,HUF,118.249001
CURR_03932,1994,USD,HUF,98.844965
CURR_03933,1993,USD,HUF,95.092334
CURR_03934,1992,USD,HUF,81.848018
CURR_03935,1991,USD,HUF,82.483158
CURR_03936,1990,USD,HUF,59.52557
CURR_03937,1989,USD,HUF,62.580175
CURR_03938,1988,USD,HUF,55.566506
CURR_03939,1987,USD,HUF,43.5705
CURR_03940,1986,USD,HUF,41.411694
CURR_03941,1985,USD,HUF,46.863525
CURR_03942,1984,USD,HUF,50.658499
CURR_03943,1983,USD,HUF,46.482035
CURR_03944,1982,USD,HUF,40.582871
CURR_03945,1981,USD,HUF,40.44543
CURR_03946,1980,USD,HUF,33.670423
CURR_03947,1979,USD,HUF,35.578
CURR_03948,1978,USD,HUF,37.91135
CURR_03949,1977,USD,HUF,40.96075
CURR_03950,1976,USD,HUF,41.575267
CURR_03951,1975,USD,HUF,43.971383
CURR_03952,1974,USD,HUF,46.7524
CURR_03953,1973,USD,HUF,48.966225
CURR_03954,1972,USD,HUF,55.26
CURR_03955,1971,USD,HUF,59.821617
CURR_03956,1970,USD,HUF,60.0
CURR_03957,1969,USD,HUF,60.0
CURR_03958,1968,USD,HUF,60.0
CURR_03959,2021,USD,IDR,14306.986058
CURR_03960,2020,USD,IDR,14562.643392
CURR_03961,2019,USD,IDR,14145.226968
CURR_03962,2018,USD,IDR,14242.187528
CURR_03963,2017,USD,IDR,13380.77242
CURR_03964,2016,USD,IDR,13301.229781
CURR_03965,2015,USD,IDR,13405.435619
CURR_03966,2014,USD,IDR,11864.430022
CURR_03967,2013,USD,IDR,10422.339464
CURR_03968,2012,USD,IDR,9377.96342
CURR_03969,2011,USD,IDR,8775.764099
CURR_03970,2010,USD,IDR,9082.873171
CURR_03971,2009,USD,IDR,10397.466633
CURR_03972,2008,USD,IDR,9682.61156
CURR_03973,2007,USD,IDR,9138.883663
CURR_03974,2006,USD,IDR,9170.360926
CURR_03975,2005,USD,IDR,9714.386574
CURR_03976,2004,USD,IDR,8956.475841
CURR_03977,2003,USD,IDR,8581.202353
CURR_03978,2002,USD,IDR,9297.136844
CURR_03979,2001,USD,IDR,10294.476334
CURR_03980,2000,USD,IDR,8885.537602
CURR_03981,1999,USD,IDR,8610.281846
CURR_03982,1998,USD,IDR,9877.343114
CURR_03983,1997,USD,IDR,3217.037097
CURR_03984,1996,USD,IDR,2425.102991
CURR_03985,1995,USD,IDR,2115.632016
CURR_03986,1994,USD,IDR,2030.987934
CURR_03987,1993,USD,IDR,2158.824177
