,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
127,Kenya,2010,0.27,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU124,0,130,404,No
128,Kiribati,2013,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU125,0,130,296,No
129,Kiribati,2010,0.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU126,0,130,296,No
130,Kyrgyzstan,2013,0.9,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU127,0,130,417,No
131,Kyrgyzstan,2010,0.94,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU128,0,130,417,No
132,Lao Peoples Democratic Republic,2013,0.74,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU129,0,130,418,No
133,Lao Peoples Democratic Republic,2010,0.81,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU130,0,130,418,No
134,Lebanon,2013,25.09,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU131,0,130,422,No
135,Lebanon,2010,28.62,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU132,0,130,422,No
136,Libya,2013,9.68,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU133,0,130,434,No
137,Libya,2010,9.44,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU134,0,130,434,No
138,Lithuania,2013,20.22,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU135,0,130,440,No
139,Lithuania,2010,18.05,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU136,0,130,440,No
140,Luxembourg,2013,18.85,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU137,0,130,442,No
141,Luxembourg,2010,19.71,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU138,0,130,442,No
142,Madagascar,2013,0.13,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU139,0,130,450,No
143,Madagascar,2010,0.14,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU140,0,130,450,No
144,Malawi,2013,0.31,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU141,0,130,454,No
145,Malawi,2010,0.34,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU142,0,130,454,No
146,Malaysia,2013,6.43,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU143,0,130,458,No
147,Malaysia,2010,6.73,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU144,0,130,458,No
148,Maldives,2013,5.8,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU145,0,130,462,No
149,Maldives,2010,6.33,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU146,0,130,462,No
150,Mali,2013,0.2,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU147,0,130,466,No
151,Mali,2010,0.2,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU148,0,130,466,No
152,Malta,2013,9.32,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU149,0,130,470,No
153,Malta,2010,9.6,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU150,0,130,470,No
154,Marshall Islands,2013,19.0,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU151,0,130,584,No
155,Marshall Islands,2010,18.51,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU152,0,130,584,No
156,Mauritania,2013,1.54,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU153,0,130,478,No
157,Mauritania,2010,1.73,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU154,0,130,478,No
158,Mauritius,2013,6.43,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU155,0,130,480,No
159,Mauritius,2010,6.16,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU156,0,130,480,No
160,Mexico,2013,3.65,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU157,0,130,484,No
