,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
134,Panama,2012,5.0,Crude Death Rate,per 1k pop,All,All,CDR131,0,130,590,No
135,Papua New Guinea,2012,7.8,Crude Death Rate,per 1k pop,All,All,CDR132,0,130,598,No
136,Paraguay,2012,4.8,Crude Death Rate,per 1k pop,All,All,CDR133,0,130,600,No
137,Peru,2012,4.4,Crude Death Rate,per 1k pop,All,All,CDR134,0,130,604,No
138,Philippines,2012,5.9,Crude Death Rate,per 1k pop,All,All,CDR135,0,130,608,No
139,Poland,2012,9.8,Crude Death Rate,per 1k pop,All,All,CDR136,0,130,616,No
140,Portugal,2012,9.1,Crude Death Rate,per 1k pop,All,All,CDR137,0,130,620,No
141,Qatar,2012,1.3,Crude Death Rate,per 1k pop,All,All,CDR138,0,130,634,No
142,Republic of Korea,2012,5.4,Crude Death Rate,per 1k pop,All,All,CDR139,0,130,410,No
143,Republic of Moldova,2012,12.2,Crude Death Rate,per 1k pop,All,All,CDR140,0,130,498,No
144,Romania,2012,11.7,Crude Death Rate,per 1k pop,All,All,CDR141,0,130,642,No
145,Russian Federation,2012,14.7,Crude Death Rate,per 1k pop,All,All,CDR142,0,130,643,No
146,Rwanda,2012,6.8,Crude Death Rate,per 1k pop,All,All,CDR143,0,130,646,No
147,Saint Kitts and Nevis,2012,8.5,Crude Death Rate,per 1k pop,All,All,CDR144,0,130,659,No
148,Saint Lucia,2012,7.0,Crude Death Rate,per 1k pop,All,All,CDR145,0,130,662,No
149,Saint Vincent and the Grenadines,2012,6.4,Crude Death Rate,per 1k pop,All,All,CDR146,0,130,670,No
150,Samoa,2012,5.3,Crude Death Rate,per 1k pop,All,All,CDR147,0,130,882,No
151,San Marino,2012,10.1,Crude Death Rate,per 1k pop,All,All,CDR148,0,130,674,No
152,Sao Tome and Principe,2012,6.6,Crude Death Rate,per 1k pop,All,All,CDR149,0,130,678,No
153,Saudi Arabia,2012,3.2,Crude Death Rate,per 1k pop,All,All,CDR150,0,130,682,No
154,Senegal,2012,7.2,Crude Death Rate,per 1k pop,All,All,CDR151,0,130,686,No
155,Serbia,2012,11.9,Crude Death Rate,per 1k pop,All,All,CDR152,0,130,688,No
156,Seychelles,2012,6.7,Crude Death Rate,per 1k pop,All,All,CDR153,0,130,690,No
157,Sierra Leone,2012,17.1,Crude Death Rate,per 1k pop,All,All,CDR154,0,130,694,No
158,Singapore,2012,4.4,Crude Death Rate,per 1k pop,All,All,CDR155,0,130,702,No
159,Slovakia,2012,9.4,Crude Death Rate,per 1k pop,All,All,CDR156,0,130,703,No
160,Slovenia,2012,9.0,Crude Death Rate,per 1k pop,All,All,CDR157,0,130,705,No
161,Solomon Islands,2012,5.4,Crude Death Rate,per 1k pop,All,All,CDR158,0,130,90,No
162,Somalia,2012,13.6,Crude Death Rate,per 1k pop,All,All,CDR159,0,130,706,No
163,South Africa,2012,11.6,Crude Death Rate,per 1k pop,All,All,CDR160,0,130,710,No
164,South Sudan,2012,11.6,Crude Death Rate,per 1k pop,All,All,CDR161,0,130,728,No
165,Spain,2012,8.5,Crude Death Rate,per 1k pop,All,All,CDR162,0,130,724,No
166,Sri Lanka,2012,6.5,Crude Death Rate,per 1k pop,All,All,CDR163,0,130,144,No
167,Sudan,2012,7.9,Crude Death Rate,per 1k pop,All,All,CDR164,0,130,729,No
168,Sudan,2012,7.9,Crude Death Rate,per 1k pop,All,All,CDR164,0,130,736,No
169,Suriname,2012,4.4,Crude Death Rate,per 1k pop,All,All,CDR165,0,130,740,No
170,Swaziland,2012,11.7,Crude Death Rate,per 1k pop,All,All,CDR166,0,130,748,No
171,Sweden,2012,9.6,Crude Death Rate,per 1k pop,All,All,CDR167,0,130,752,No
172,Switzerland,2012,7.7,Crude Death Rate,per 1k pop,All,All,CDR168,0,130,756,No
173,Switzerland,2012,7.7,Crude Death Rate,per 1k pop,All,All,CDR168,0,130,756,No
174,Syrian Arab Republic,2012,6.2,Crude Death Rate,per 1k pop,All,All,CDR169,0,130,760,No
175,Tajikistan,2012,6.0,Crude Death Rate,per 1k pop,All,All,CDR170,0,130,762,No
